aircraft,manoeuvre,setting,fault,recall,precision,auc,base_score
A4,throttle_step,sig_K3,cmq_x0.5,0.0,,0.37606837606837606,0.1456398426864317
A4,throttle_step,sig_K3,cmalpha_x0.7,0.46153846153846156,0.75,0.5470085470085471,0.1456398426864317
A4,throttle_step,sig_K3,clo_+0.1,0.8461538461538461,0.6111111111111112,0.4786324786324786,0.1456398426864317
A4,throttle_step,sig_K5,inertia_x1.6,0.0,,,0.20457570715474208
A4,throttle_step,sig_K5,cmq_x0.5,0.0,,0.6068376068376069,0.20457570715474208
A4,throttle_step,sig_K5,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.6495726495726496,0.20457570715474208
A4,throttle_step,sig_K5,clo_+0.1,0.8461538461538461,0.6111111111111112,0.5470085470085471,0.20457570715474208
A4,throttle_step,sig_K7,inertia_x1.6,0.0,,,0.33189003176523973
A4,throttle_step,sig_K7,cmq_x0.5,0.0,,0.6837606837606838,0.33189003176523973
A4,throttle_step,sig_K7,cmalpha_x0.7,0.46153846153846156,1.0,0.8034188034188035,0.33189003176523973
A4,throttle_step,sig_K7,clo_+0.1,0.9230769230769231,0.6666666666666666,0.5726495726495726,0.33189003176523973
A4,throttle_step,sig_leaf50,inertia_x1.6,0.0,,,0.20839888065345633
A4,throttle_step,sig_leaf50,cmq_x0.5,0.0,,0.4273504273504274,0.20839888065345633
A4,throttle_step,sig_leaf50,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.8547008547008548,0.20839888065345633
A4,throttle_step,sig_leaf50,clo_+0.1,0.8461538461538461,0.6111111111111112,0.52991452991453,0.20839888065345633
A4,throttle_step,sig_n10,inertia_x1.6,0.0,,,0.28908258962335504
A4,throttle_step,sig_n10,cmq_x0.5,0.0,,0.6495726495726496,0.28908258962335504
A4,throttle_step,sig_n10,cmalpha_x0.7,0.3076923076923077,1.0,0.6923076923076923,0.28908258962335504
A4,throttle_step,sig_n10,clo_+0.1,0.8461538461538461,0.6111111111111112,0.5726495726495727,0.28908258962335504
A4,throttle_step,sig_lags_1,inertia_x1.6,0.0,,,0.22977234911511116
A4,throttle_step,sig_lags_1,cmq_x0.5,0.0,,0.6324786324786325,0.22977234911511116
A4,throttle_step,sig_lags_1,cmalpha_x0.7,0.46153846153846156,1.0,0.6581196581196581,0.22977234911511116
A4,throttle_step,sig_lags_1,clo_+0.1,0.8461538461538461,0.6111111111111112,0.5897435897435899,0.22977234911511116
A4,throttle_step,sig_lags_long,inertia_x1.6,0.0,,,0.19540538496445317
A4,throttle_step,sig_lags_long,cmq_x0.5,0.0,,0.43589743589743596,0.19540538496445317
A4,throttle_step,sig_lags_long,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.7350427350427351,0.19540538496445317
A4,throttle_step,sig_lags_long,clo_+0.1,0.8461538461538461,0.6111111111111112,0.49572649572649574,0.19540538496445317
A4,throttle_step,sig_equal_width,inertia_x1.6,0.045454545454545456,1.0,,0.19163137195583116
A4,throttle_step,sig_equal_width,cmq_x0.5,0.0,,0.37606837606837606,0.19163137195583116
A4,throttle_step,sig_equal_width,cmalpha_x0.7,0.23076923076923078,1.0,0.6581196581196581,0.19163137195583116
A4,throttle_step,sig_equal_width,clo_+0.1,0.5384615384615384,0.7,0.6068376068376069,0.19163137195583116
A4,throttle_step,sig_5hz,inertia_x1.6,0.0,,,0.2039187556629417
A4,throttle_step,sig_5hz,cmq_x0.5,0.0,,0.5470085470085471,0.2039187556629417
A4,throttle_step,sig_5hz,cmalpha_x0.7,0.46153846153846156,1.0,0.7008547008547008,0.2039187556629417
A4,throttle_step,sig_5hz,clo_+0.1,0.8461538461538461,0.6111111111111112,0.52991452991453,0.2039187556629417
A4,throttle_step,sig_2hz,inertia_x1.6,0.0,,,0.2117768595041322
A4,throttle_step,sig_2hz,cmq_x0.5,0.0,,0.5811965811965812,0.2117768595041322
A4,throttle_step,sig_2hz,cmalpha_x0.7,0.46153846153846156,1.0,0.8461538461538461,0.2117768595041322
A4,throttle_step,sig_2hz,clo_+0.1,0.8461538461538461,0.6111111111111112,0.5128205128205129,0.2117768595041322
A4,elev_doublet,det_n10,inertia_x1.6,0.6363636363636364,1.0,,35.56366513692005
A4,elev_doublet,det_n10,cmq_x0.5,0.15384615384615385,0.5,0.35042735042735046,35.56366513692005
A4,elev_doublet,det_n10,cmalpha_x0.7,0.5384615384615384,0.5,0.5555555555555556,35.56366513692005
A4,elev_doublet,det_n10,clo_+0.1,0.7692307692307693,0.5263157894736842,0.46153846153846156,35.56366513692005
A4,elev_doublet,det_n20,inertia_x1.6,0.6363636363636364,1.0,,15.107602674788358
A4,elev_doublet,det_n20,cmq_x0.5,0.15384615384615385,0.25,0.23076923076923078,15.107602674788358
A4,elev_doublet,det_n20,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.33333333333333337,15.107602674788358
A4,elev_doublet,det_n20,clo_+0.1,0.7692307692307693,0.5263157894736842,0.5042735042735044,15.107602674788358
A4,elev_doublet,det_n5,inertia_x1.6,0.6818181818181818,1.0,,66.85306506170522
A4,elev_doublet,det_n5,cmq_x0.5,0.38461538461538464,0.38461538461538464,0.36752136752136755,66.85306506170522
A4,elev_doublet,det_n5,cmalpha_x0.7,0.6923076923076923,0.5294117647058824,0.52991452991453,66.85306506170522
A4,elev_doublet,det_n5,clo_+0.1,0.7692307692307693,0.5263157894736842,0.4957264957264958,66.85306506170522
A4,elev_doublet,det_lags_1,inertia_x1.6,0.6363636363636364,1.0,,14.655816560528097
A4,elev_doublet,det_lags_1,cmq_x0.5,0.15384615384615385,0.25,0.2905982905982906,14.655816560528097
A4,elev_doublet,det_lags_1,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.3418803418803419,14.655816560528097
A4,elev_doublet,det_lags_1,clo_+0.1,0.7692307692307693,0.5263157894736842,0.5128205128205129,14.655816560528097
A4,elev_doublet,det_lags_long,inertia_x1.6,0.6363636363636364,1.0,,15.370101656142918
A4,elev_doublet,det_lags_long,cmq_x0.5,0.15384615384615385,0.25,0.23931623931623935,15.370101656142918
A4,elev_doublet,det_lags_long,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.3418803418803419,15.370101656142918
A4,elev_doublet,det_lags_long,clo_+0.1,0.7692307692307693,0.5263157894736842,0.49572649572649574,15.370101656142918
A4,elev_doublet,det_5hz,inertia_x1.6,0.5909090909090909,1.0,,12.857035742654118
A4,elev_doublet,det_5hz,cmq_x0.5,0.07692307692307693,0.16666666666666666,0.2136752136752137,12.857035742654118
A4,elev_doublet,det_5hz,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.3076923076923077,12.857035742654118
A4,elev_doublet,det_5hz,clo_+0.1,0.7692307692307693,0.5263157894736842,0.4871794871794872,12.857035742654118
A4,elev_doublet,det_2hz,inertia_x1.6,0.5909090909090909,1.0,,9.696472928789337
A4,elev_doublet,det_2hz,cmq_x0.5,0.07692307692307693,0.16666666666666666,0.27350427350427353,9.696472928789337
A4,elev_doublet,det_2hz,cmalpha_x0.7,0.46153846153846156,0.42857142857142855,0.33333333333333337,9.696472928789337
A4,elev_doublet,det_2hz,clo_+0.1,0.7692307692307693,0.5263157894736842,0.5042735042735044,9.696472928789337
A4,elev_doublet,sig_K3,inertia_x1.6,0.045454545454545456,1.0,,0.41200543642404114
A4,elev_doublet,sig_K3,cmq_x0.5,0.0,,0.42735042735042744,0.41200543642404114
A4,elev_doublet,sig_K3,cmalpha_x0.7,0.15384615384615385,0.6666666666666666,0.24786324786324793,0.41200543642404114
A4,elev_doublet,sig_K3,clo_+0.1,0.6153846153846154,0.5333333333333333,0.5811965811965812,0.41200543642404114
A4,elev_doublet,sig_K5,inertia_x1.6,0.09090909090909091,1.0,,0.4959377831470855
A4,elev_doublet,sig_K5,cmq_x0.5,0.0,,0.7521367521367521,0.4959377831470855
A4,elev_doublet,sig_K5,cmalpha_x0.7,0.23076923076923078,0.75,0.8974358974358975,0.4959377831470855
A4,elev_doublet,sig_K5,clo_+0.1,0.46153846153846156,0.46153846153846156,0.5128205128205129,0.4959377831470855
A4,elev_doublet,sig_K7,inertia_x1.6,0.13636363636363635,1.0,,0.5934083358501964
A4,elev_doublet,sig_K7,cmq_x0.5,0.0,,0.5555555555555556,0.5934083358501964
A4,elev_doublet,sig_K7,cmalpha_x0.7,0.23076923076923078,1.0,0.7692307692307693,0.5934083358501964
A4,elev_doublet,sig_K7,clo_+0.1,0.46153846153846156,0.5,0.49572649572649574,0.5934083358501964
A4,elev_doublet,sig_leaf50,inertia_x1.6,0.045454545454545456,1.0,,0.5174343098761705
A4,elev_doublet,sig_leaf50,cmq_x0.5,0.0,,0.5982905982905984,0.5174343098761705
A4,elev_doublet,sig_leaf50,cmalpha_x0.7,0.23076923076923078,0.75,0.7692307692307692,0.5174343098761705
A4,elev_doublet,sig_leaf50,clo_+0.1,0.38461538461538464,0.45454545454545453,0.46153846153846156,0.5174343098761705
A4,elev_doublet,sig_n10,inertia_x1.6,0.045454545454545456,1.0,,0.47103594080338274
A4,elev_doublet,sig_n10,cmq_x0.5,0.07692307692307693,0.5,0.47008547008547014,0.47103594080338274
A4,elev_doublet,sig_n10,cmalpha_x0.7,0.38461538461538464,0.8333333333333334,0.5811965811965812,0.47103594080338274
A4,elev_doublet,sig_n10,clo_+0.1,0.6153846153846154,0.5333333333333333,0.4871794871794872,0.47103594080338274
A4,elev_doublet,sig_lags_1,inertia_x1.6,0.045454545454545456,1.0,,0.5138779824826336
A4,elev_doublet,sig_lags_1,cmq_x0.5,0.0,,0.6495726495726496,0.5138779824826336
A4,elev_doublet,sig_lags_1,cmalpha_x0.7,0.23076923076923078,0.75,0.7521367521367522,0.5138779824826336
A4,elev_doublet,sig_lags_1,clo_+0.1,0.5384615384615384,0.5833333333333334,0.5213675213675214,0.5138779824826336
A4,elev_doublet,sig_lags_long,inertia_x1.6,0.045454545454545456,1.0,,0.49319691935971
A4,elev_doublet,sig_lags_long,cmq_x0.5,0.0,,0.5726495726495726,0.49319691935971
A4,elev_doublet,sig_lags_long,cmalpha_x0.7,0.23076923076923078,0.75,0.829059829059829,0.49319691935971
A4,elev_doublet,sig_lags_long,clo_+0.1,0.46153846153846156,0.5,0.5555555555555556,0.49319691935971
A4,elev_doublet,sig_equal_width,inertia_x1.6,0.3181818181818182,1.0,,0.26295681063122917
A4,elev_doublet,sig_equal_width,cmq_x0.5,0.07692307692307693,0.3333333333333333,0.5982905982905984,0.26295681063122917
A4,elev_doublet,sig_equal_width,cmalpha_x0.7,0.38461538461538464,0.625,0.6324786324786325,0.26295681063122917
A4,elev_doublet,sig_equal_width,clo_+0.1,0.8461538461538461,0.6875,0.7008547008547008,0.26295681063122917
A4,elev_doublet,sig_5hz,inertia_x1.6,0.13636363636363635,1.0,,0.5020319084888621
A4,elev_doublet,sig_5hz,cmq_x0.5,0.07692307692307693,0.5,0.6923076923076923,0.5020319084888621
A4,elev_doublet,sig_5hz,cmalpha_x0.7,0.23076923076923078,0.75,0.9230769230769231,0.5020319084888621
A4,elev_doublet,sig_5hz,clo_+0.1,0.5384615384615384,0.5,0.5384615384615385,0.5020319084888621
A4,elev_doublet,sig_2hz,inertia_x1.6,0.045454545454545456,1.0,,0.5010432190760059
A4,elev_doublet,sig_2hz,cmq_x0.5,0.07692307692307693,1.0,0.6495726495726496,0.5010432190760059
A4,elev_doublet,sig_2hz,cmalpha_x0.7,0.23076923076923078,0.75,0.7606837606837606,0.5010432190760059
A4,elev_doublet,sig_2hz,clo_+0.1,0.38461538461538464,0.45454545454545453,0.49572649572649574,0.5010432190760059
A4,elev_step,det_n10,inertia_x1.6,0.36363636363636365,1.0,,6.125611884030207
A4,elev_step,det_n10,cmq_x0.5,0.23076923076923078,0.75,0.6581196581196581,6.125611884030207
A4,elev_step,det_n10,cmalpha_x0.7,1.0,0.6190476190476191,0.5897435897435898,6.125611884030207
A4,elev_step,det_n10,clo_+0.1,1.0,0.5909090909090909,0.5299145299145299,6.125611884030207
A4,elev_step,det_n20,inertia_x1.6,0.5,1.0,,3.115926691001675
A4,elev_step,det_n20,cmq_x0.5,0.46153846153846156,0.6666666666666666,0.5982905982905983,3.115926691001675
A4,elev_step,det_n20,cmalpha_x0.7,0.8461538461538461,0.55,0.9914529914529914,3.115926691001675
A4,elev_step,det_n20,clo_+0.1,1.0,0.7222222222222222,0.7863247863247864,3.115926691001675
A4,elev_step,det_n5,inertia_x1.6,0.36363636363636365,1.0,,12.041351822116894
A4,elev_step,det_n5,cmq_x0.5,0.23076923076923078,0.75,0.5811965811965812,12.041351822116894
A4,elev_step,det_n5,cmalpha_x0.7,0.6153846153846154,0.5,0.3247863247863248,12.041351822116894
A4,elev_step,det_n5,clo_+0.1,1.0,0.5909090909090909,0.5042735042735043,12.041351822116894
A4,elev_step,det_lags_1,inertia_x1.6,0.45454545454545453,1.0,,3.118074170331667
A4,elev_step,det_lags_1,cmq_x0.5,0.46153846153846156,0.6666666666666666,0.5811965811965812,3.118074170331667
A4,elev_step,det_lags_1,cmalpha_x0.7,0.8461538461538461,0.55,1.0,3.118074170331667
A4,elev_step,det_lags_1,clo_+0.1,1.0,0.8125,0.7863247863247864,3.118074170331667
A4,elev_step,det_lags_long,inertia_x1.6,0.5,1.0,,3.004734048851637
A4,elev_step,det_lags_long,cmq_x0.5,0.46153846153846156,0.6666666666666666,0.6068376068376068,3.004734048851637
A4,elev_step,det_lags_long,cmalpha_x0.7,0.8461538461538461,0.55,0.9914529914529914,3.004734048851637
A4,elev_step,det_lags_long,clo_+0.1,1.0,0.7222222222222222,0.7863247863247864,3.004734048851637
A4,elev_step,det_5hz,inertia_x1.6,0.45454545454545453,1.0,,3.904104762821568
A4,elev_step,det_5hz,cmq_x0.5,0.07692307692307693,1.0,0.6495726495726496,3.904104762821568
A4,elev_step,det_5hz,cmalpha_x0.7,0.7692307692307693,0.5263157894736842,0.5555555555555556,3.904104762821568
A4,elev_step,det_5hz,clo_+0.1,1.0,0.5909090909090909,0.5213675213675214,3.904104762821568
A4,elev_step,det_2hz,inertia_x1.6,0.2727272727272727,1.0,,3.614212067711023
A4,elev_step,det_2hz,cmq_x0.5,0.3076923076923077,0.6666666666666666,0.5811965811965812,3.614212067711023
A4,elev_step,det_2hz,cmalpha_x0.7,0.7692307692307693,0.5263157894736842,0.5299145299145299,3.614212067711023
A4,elev_step,det_2hz,clo_+0.1,0.7692307692307693,0.5555555555555556,0.4871794871794872,3.614212067711023
A4,elev_step,sig_K3,inertia_x1.6,0.0,,,0.23083497201633635
A4,elev_step,sig_K3,cmq_x0.5,0.07692307692307693,1.0,0.358974358974359,0.23083497201633635
A4,elev_step,sig_K3,cmalpha_x0.7,0.38461538461538464,0.5555555555555556,0.6495726495726497,0.23083497201633635
A4,elev_step,sig_K3,clo_+0.1,0.6923076923076923,0.6,0.46153846153846156,0.23083497201633635
A4,elev_step,sig_K5,inertia_x1.6,0.18181818181818182,1.0,,0.32067387687188026
A4,elev_step,sig_K5,cmq_x0.5,0.0,,0.5042735042735043,0.32067387687188026
A4,elev_step,sig_K5,cmalpha_x0.7,0.5384615384615384,0.875,0.7094017094017093,0.32067387687188026
A4,elev_step,sig_K5,clo_+0.1,0.7692307692307693,0.5882352941176471,0.6239316239316239,0.32067387687188026
A4,elev_step,sig_K7,inertia_x1.6,0.0,,,0.38453335350173945
A4,elev_step,sig_K7,cmq_x0.5,0.0,,0.4017094017094018,0.38453335350173945
A4,elev_step,sig_K7,cmalpha_x0.7,0.38461538461538464,0.5555555555555556,0.5897435897435898,0.38453335350173945
A4,elev_step,sig_K7,clo_+0.1,0.7692307692307693,0.625,0.717948717948718,0.38453335350173945
A4,elev_step,sig_leaf50,inertia_x1.6,0.18181818181818182,1.0,,0.32097640296475566
A4,elev_step,sig_leaf50,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.4444444444444445,0.32097640296475566
A4,elev_step,sig_leaf50,cmalpha_x0.7,0.6153846153846154,0.8888888888888888,0.6666666666666667,0.32097640296475566
A4,elev_step,sig_leaf50,clo_+0.1,0.7692307692307693,0.5882352941176471,0.5982905982905983,0.32097640296475566
A4,elev_step,sig_n10,inertia_x1.6,0.0,,,0.3426372712146422
A4,elev_step,sig_n10,cmq_x0.5,0.0,,0.3162393162393163,0.3426372712146422
A4,elev_step,sig_n10,cmalpha_x0.7,0.6153846153846154,0.8,0.888888888888889,0.3426372712146422
A4,elev_step,sig_n10,clo_+0.1,0.6923076923076923,0.6923076923076923,0.6752136752136753,0.3426372712146422
A4,elev_step,sig_lags_1,inertia_x1.6,0.13636363636363635,1.0,,0.3241642716684314
A4,elev_step,sig_lags_1,cmq_x0.5,0.0,,0.49572649572649574,0.3241642716684314
A4,elev_step,sig_lags_1,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.9316239316239316,0.3241642716684314
A4,elev_step,sig_lags_1,clo_+0.1,0.7692307692307693,0.5882352941176471,0.5641025641025641,0.3241642716684314
A4,elev_step,sig_lags_long,inertia_x1.6,0.045454545454545456,1.0,,0.3122749962184238
A4,elev_step,sig_lags_long,cmq_x0.5,0.07692307692307693,1.0,0.5384615384615384,0.3122749962184238
A4,elev_step,sig_lags_long,cmalpha_x0.7,0.5384615384615384,0.875,0.5982905982905983,0.3122749962184238
A4,elev_step,sig_lags_long,clo_+0.1,0.7692307692307693,0.5882352941176471,0.5555555555555556,0.3122749962184238
A4,elev_step,sig_equal_width,inertia_x1.6,0.13636363636363635,1.0,,0.17085161095144452
A4,elev_step,sig_equal_width,cmq_x0.5,0.15384615384615385,0.5,0.5170940170940171,0.17085161095144452
A4,elev_step,sig_equal_width,cmalpha_x0.7,0.46153846153846156,0.5454545454545454,0.5897435897435898,0.17085161095144452
A4,elev_step,sig_equal_width,clo_+0.1,0.8461538461538461,0.6111111111111112,0.6923076923076923,0.17085161095144452
A4,elev_step,sig_5hz,inertia_x1.6,0.13636363636363635,1.0,,0.32120205376019323
A4,elev_step,sig_5hz,cmq_x0.5,0.15384615384615385,1.0,0.4188034188034188,0.32120205376019323
A4,elev_step,sig_5hz,cmalpha_x0.7,0.46153846153846156,0.75,0.6837606837606838,0.32120205376019323
A4,elev_step,sig_5hz,clo_+0.1,0.7692307692307693,0.5882352941176471,0.5982905982905984,0.32120205376019323
A4,elev_step,sig_2hz,inertia_x1.6,0.045454545454545456,1.0,,0.3237039819684448
A4,elev_step,sig_2hz,cmq_x0.5,0.07692307692307693,1.0,0.5128205128205128,0.3237039819684448
A4,elev_step,sig_2hz,cmalpha_x0.7,0.5384615384615384,0.875,0.7692307692307693,0.3237039819684448
A4,elev_step,sig_2hz,clo_+0.1,0.7692307692307693,0.625,0.5726495726495726,0.3237039819684448
A4,aileron_step,det_n10,inertia_x1.6,0.4090909090909091,1.0,,18.723381085583558
A4,aileron_step,det_n10,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.47008547008547014,18.723381085583558
A4,aileron_step,det_n10,cmalpha_x0.7,0.3076923076923077,0.8,0.7094017094017095,18.723381085583558
A4,aileron_step,det_n10,clo_+0.1,0.8461538461538461,0.55,0.6324786324786325,18.723381085583558
A4,aileron_step,det_n20,inertia_x1.6,0.45454545454545453,1.0,,9.596320824139772
A4,aileron_step,det_n20,cmq_x0.5,0.15384615384615385,1.0,0.2905982905982906,9.596320824139772
A4,aileron_step,det_n20,cmalpha_x0.7,0.3076923076923077,1.0,0.5641025641025641,9.596320824139772
A4,aileron_step,det_n20,clo_+0.1,1.0,0.5909090909090909,0.6239316239316239,9.596320824139772
A4,aileron_step,det_n5,inertia_x1.6,0.4090909090909091,1.0,,37.38238384558092
A4,aileron_step,det_n5,cmq_x0.5,0.07692307692307693,1.0,0.34188034188034194,37.38238384558092
A4,aileron_step,det_n5,cmalpha_x0.7,0.07692307692307693,1.0,0.4017094017094017,37.38238384558092
A4,aileron_step,det_n5,clo_+0.1,0.8461538461538461,0.55,0.6068376068376068,37.38238384558092
A4,aileron_step,det_lags_1,inertia_x1.6,0.4090909090909091,1.0,,9.38135138594948
A4,aileron_step,det_lags_1,cmq_x0.5,0.15384615384615385,0.6666666666666666,0.4615384615384616,9.38135138594948
A4,aileron_step,det_lags_1,cmalpha_x0.7,0.38461538461538464,1.0,0.5897435897435898,9.38135138594948
A4,aileron_step,det_lags_1,clo_+0.1,1.0,0.6190476190476191,0.6752136752136753,9.38135138594948
A4,aileron_step,det_lags_long,inertia_x1.6,0.5,1.0,,9.228583569126778
A4,aileron_step,det_lags_long,cmq_x0.5,0.15384615384615385,1.0,0.34188034188034194,9.228583569126778
A4,aileron_step,det_lags_long,cmalpha_x0.7,0.3076923076923077,1.0,0.47863247863247865,9.228583569126778
A4,aileron_step,det_lags_long,clo_+0.1,1.0,0.5909090909090909,0.6239316239316239,9.228583569126778
A4,aileron_step,det_5hz,inertia_x1.6,0.36363636363636365,1.0,,9.09884675865216
A4,aileron_step,det_5hz,cmq_x0.5,0.07692307692307693,1.0,0.2991452991452992,9.09884675865216
A4,aileron_step,det_5hz,cmalpha_x0.7,0.3076923076923077,1.0,0.5299145299145299,9.09884675865216
A4,aileron_step,det_5hz,clo_+0.1,1.0,0.5909090909090909,0.641025641025641,9.09884675865216
A4,aileron_step,det_2hz,inertia_x1.6,0.45454545454545453,1.0,,7.126382018497062
A4,aileron_step,det_2hz,cmq_x0.5,0.23076923076923078,0.75,0.36752136752136755,7.126382018497062
A4,aileron_step,det_2hz,cmalpha_x0.7,0.38461538461538464,0.8333333333333334,0.5213675213675214,7.126382018497062
A4,aileron_step,det_2hz,clo_+0.1,1.0,0.5909090909090909,0.6666666666666666,7.126382018497062
A4,aileron_step,sig_K3,inertia_x1.6,0.18181818181818182,1.0,,0.15108728480821504
A4,aileron_step,sig_K3,cmq_x0.5,0.0,,0.20512820512820512,0.15108728480821504
A4,aileron_step,sig_K3,cmalpha_x0.7,0.23076923076923078,1.0,0.41025641025641024,0.15108728480821504
A4,aileron_step,sig_K3,clo_+0.1,0.6923076923076923,0.5294117647058824,0.6495726495726496,0.15108728480821504
A4,aileron_step,sig_K5,inertia_x1.6,0.45454545454545453,1.0,,0.23210510419812744
A4,aileron_step,sig_K5,cmq_x0.5,0.23076923076923078,0.75,0.5042735042735044,0.23210510419812744
A4,aileron_step,sig_K5,cmalpha_x0.7,0.5384615384615384,0.875,0.8461538461538463,0.23210510419812744
A4,aileron_step,sig_K5,clo_+0.1,0.6923076923076923,0.5294117647058824,0.48717948717948717,0.23210510419812744
A4,aileron_step,sig_K7,inertia_x1.6,0.3181818181818182,1.0,,0.3084038054968288
A4,aileron_step,sig_K7,cmq_x0.5,0.23076923076923078,1.0,0.6752136752136753,0.3084038054968288
A4,aileron_step,sig_K7,cmalpha_x0.7,0.23076923076923078,1.0,0.9316239316239315,0.3084038054968288
A4,aileron_step,sig_K7,clo_+0.1,0.6923076923076923,0.5625,0.5299145299145299,0.3084038054968288
A4,aileron_step,sig_leaf50,inertia_x1.6,0.36363636363636365,1.0,,0.2393914225309574
A4,aileron_step,sig_leaf50,cmq_x0.5,0.23076923076923078,1.0,0.5213675213675214,0.2393914225309574
A4,aileron_step,sig_leaf50,cmalpha_x0.7,0.38461538461538464,0.8333333333333334,0.7435897435897436,0.2393914225309574
A4,aileron_step,sig_leaf50,clo_+0.1,0.6923076923076923,0.5294117647058824,0.49572649572649574,0.2393914225309574
A4,aileron_step,sig_n10,inertia_x1.6,0.3181818181818182,1.0,,0.26211869525823017
A4,aileron_step,sig_n10,cmq_x0.5,0.07692307692307693,1.0,0.7692307692307693,0.26211869525823017
A4,aileron_step,sig_n10,cmalpha_x0.7,0.3076923076923077,1.0,0.7435897435897436,0.26211869525823017
A4,aileron_step,sig_n10,clo_+0.1,0.6923076923076923,0.6,0.5042735042735043,0.26211869525823017
A4,aileron_step,sig_lags_1,inertia_x1.6,0.3181818181818182,1.0,,0.2509287224403503
A4,aileron_step,sig_lags_1,cmq_x0.5,0.23076923076923078,1.0,0.6581196581196581,0.2509287224403503
A4,aileron_step,sig_lags_1,cmalpha_x0.7,0.5384615384615384,0.875,0.9316239316239315,0.2509287224403503
A4,aileron_step,sig_lags_1,clo_+0.1,0.6923076923076923,0.5294117647058824,0.47008547008547014,0.2509287224403503
A4,aileron_step,sig_lags_long,inertia_x1.6,0.45454545454545453,1.0,,0.22951525218967073
A4,aileron_step,sig_lags_long,cmq_x0.5,0.23076923076923078,1.0,0.6666666666666666,0.22951525218967073
A4,aileron_step,sig_lags_long,cmalpha_x0.7,0.46153846153846156,0.8571428571428571,0.811965811965812,0.22951525218967073
A4,aileron_step,sig_lags_long,clo_+0.1,0.6923076923076923,0.5294117647058824,0.5213675213675214,0.22951525218967073
A4,aileron_step,sig_equal_width,inertia_x1.6,0.22727272727272727,1.0,,0.17831470854726672
A4,aileron_step,sig_equal_width,cmq_x0.5,0.07692307692307693,1.0,0.6324786324786325,0.17831470854726672
A4,aileron_step,sig_equal_width,cmalpha_x0.7,0.3076923076923077,1.0,0.7863247863247864,0.17831470854726672
A4,aileron_step,sig_equal_width,clo_+0.1,0.6923076923076923,0.5625,0.7264957264957265,0.17831470854726672
A4,aileron_step,sig_5hz,inertia_x1.6,0.36363636363636365,1.0,,0.23490367248645397
A4,aileron_step,sig_5hz,cmq_x0.5,0.23076923076923078,0.75,0.5042735042735043,0.23490367248645397
A4,aileron_step,sig_5hz,cmalpha_x0.7,0.5384615384615384,1.0,0.7948717948717948,0.23490367248645397
A4,aileron_step,sig_5hz,clo_+0.1,0.6923076923076923,0.6,0.48717948717948717,0.23490367248645397
A4,aileron_step,sig_2hz,inertia_x1.6,0.2727272727272727,1.0,,0.23807749627421754
A4,aileron_step,sig_2hz,cmq_x0.5,0.23076923076923078,1.0,0.6153846153846154,0.23807749627421754
A4,aileron_step,sig_2hz,cmalpha_x0.7,0.5384615384615384,1.0,0.8717948717948719,0.23807749627421754
A4,aileron_step,sig_2hz,clo_+0.1,0.6923076923076923,0.6,0.5128205128205129,0.23807749627421754
A4,rudder_doublet,det_n10,inertia_x1.6,0.13636363636363635,1.0,,47.21652306104112
A4,rudder_doublet,det_n10,cmq_x0.5,0.23076923076923078,1.0,0.2991452991452992,47.21652306104112
A4,rudder_doublet,det_n10,cmalpha_x0.7,0.46153846153846156,1.0,0.5811965811965811,47.21652306104112
A4,rudder_doublet,det_n10,clo_+0.1,0.8461538461538461,0.6111111111111112,0.7521367521367521,47.21652306104112
A4,rudder_doublet,det_n20,inertia_x1.6,0.3181818181818182,1.0,,23.684425880936598
A4,rudder_doublet,det_n20,cmq_x0.5,0.23076923076923078,1.0,0.35042735042735046,23.684425880936598
A4,rudder_doublet,det_n20,cmalpha_x0.7,0.38461538461538464,1.0,0.5982905982905983,23.684425880936598
A4,rudder_doublet,det_n20,clo_+0.1,0.7692307692307693,0.5555555555555556,0.7692307692307694,23.684425880936598
A4,rudder_doublet,det_n5,inertia_x1.6,0.09090909090909091,1.0,,65.3547619349134
A4,rudder_doublet,det_n5,cmq_x0.5,0.15384615384615385,1.0,0.46153846153846156,65.3547619349134
A4,rudder_doublet,det_n5,cmalpha_x0.7,0.15384615384615385,1.0,0.5470085470085471,65.3547619349134
A4,rudder_doublet,det_n5,clo_+0.1,0.8461538461538461,0.6111111111111112,0.9145299145299146,65.3547619349134
A4,rudder_doublet,det_lags_1,inertia_x1.6,0.13636363636363635,1.0,,21.92327606264323
A4,rudder_doublet,det_lags_1,cmq_x0.5,0.15384615384615385,1.0,0.34188034188034194,21.92327606264323
A4,rudder_doublet,det_lags_1,cmalpha_x0.7,0.38461538461538464,1.0,0.6153846153846154,21.92327606264323
A4,rudder_doublet,det_lags_1,clo_+0.1,0.7692307692307693,0.5555555555555556,0.7606837606837609,21.92327606264323
