fault,set,aircraft,test_case,output,p,es,rsd
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,cruise,aero/alpha-deg,0.8904219156168767,0.0,-34.18629849699168
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,cruise,aero/beta-deg,0.2953409318136373,0.0,-0.0004453698219899
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,position/h-sl-ft,0.7106578684263147,0.0,-19.05626913602788
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,position/h-agl-ft,0.7000599880023995,0.0,-18.800132061176114
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,attitude/phi-rad,0.2995400919816037,0.0,-0.0059063625777266
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,attitude/theta-rad,0.8370325934813038,0.0,-0.3164718383080847
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,attitude/psi-rad,0.5022995400919816,0.0,-0.0654663209321338
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/u-fps,0.9538092381523696,0.0,-35.37285184633232
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/v-fps,0.6650669866026795,0.0,-0.0758866371973292
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/w-fps,0.8940211957608478,0.0,-72.39167648491305
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/p-rad_sec,0.3369326134773045,0.0,-0.0097160567807821
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/q-rad_sec,0.913617276544691,0.0,-0.042119237328595
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/r-rad_sec,0.3229354129174165,0.0,-0.0078551037635414
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/vc-kts,0.134373125374925,0.0,13.198385087350964
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/vt-fps,0.9468106378724256,0.0,-35.50577931925529
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,velocities/h-dot-fps,0.7036592681463707,0.0,-1.3787468483962648
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/pdot-rad_sec2,0.3151369726054789,0.0,-0.0062168511864094
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/qdot-rad_sec2,0.2801439712057588,0.0,-0.018897858686161
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/rdot-rad_sec2,0.3221355728854229,0.0,-0.0078981012371305
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/udot-ft_sec2,0.6578684263147371,0.0,-0.821785616268377
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/vdot-ft_sec2,0.5148970205958808,0.0,-0.0489002720543451
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,accelerations/wdot-ft_sec2,0.8268346330733853,0.0,-0.1826839201072561
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,aero/alpha-deg,0.8904219156168767,0.0,-34.18629849699168
B2_load_factor_sign_c3fa7d22,heldout,f16,cruise,aero/beta-deg,0.2953409318136373,0.0,-0.0004453698219899
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,position/h-sl-ft,0.7106578684263147,0.0,-19.05626913602788
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,position/h-agl-ft,0.7000599880023995,0.0,-18.800132061176114
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,attitude/phi-rad,0.2995400919816037,0.0,-0.0059063625777266
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,attitude/theta-rad,0.8370325934813038,0.0,-0.3164718383080847
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,attitude/psi-rad,0.5022995400919816,0.0,-0.0654663209321338
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/u-fps,0.9538092381523696,0.0,-35.37285184633232
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/v-fps,0.6650669866026795,0.0,-0.0758866371973292
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/w-fps,0.8940211957608478,0.0,-72.39167648491305
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/p-rad_sec,0.3369326134773045,0.0,-0.0097160567807821
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/q-rad_sec,0.913617276544691,0.0,-0.042119237328595
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/r-rad_sec,0.3229354129174165,0.0,-0.0078551037635414
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/vc-kts,0.134373125374925,0.0,13.198385087350964
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/vt-fps,0.9468106378724256,0.0,-35.50577931925529
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,velocities/h-dot-fps,0.7036592681463707,0.0,-1.3787468483962648
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/pdot-rad_sec2,0.3151369726054789,0.0,-0.0062168511864094
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/qdot-rad_sec2,0.2801439712057588,0.0,-0.018897858686161
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/rdot-rad_sec2,0.3221355728854229,0.0,-0.0078981012371305
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/udot-ft_sec2,0.6578684263147371,0.0,-0.821785616268377
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/vdot-ft_sec2,0.5148970205958808,0.0,-0.0489002720543451
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,accelerations/wdot-ft_sec2,0.8268346330733853,0.0,-0.1826839201072561
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,aero/alpha-deg,0.8904219156168767,0.0,-34.18629849699168
B2_propeller_inflow_angle_82cc3893,heldout,f16,cruise,aero/beta-deg,0.2953409318136373,0.0,-0.0004453698219899
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,position/h-sl-ft,0.7106578684263147,0.0,-19.05626913602788
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,position/h-agl-ft,0.7000599880023995,0.0,-18.800132061176114
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,attitude/phi-rad,0.2995400919816037,0.0,-0.0059063625777266
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,attitude/theta-rad,0.8370325934813038,0.0,-0.3164718383080847
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,attitude/psi-rad,0.5022995400919816,0.0,-0.0654663209321338
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/u-fps,0.9538092381523696,0.0,-35.37285184633232
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/v-fps,0.6650669866026795,0.0,-0.0758866371973292
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/w-fps,0.8940211957608478,0.0,-72.39167648491305
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/p-rad_sec,0.3369326134773045,0.0,-0.0097160567807821
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/q-rad_sec,0.913617276544691,0.0,-0.042119237328595
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/r-rad_sec,0.3229354129174165,0.0,-0.0078551037635414
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/vc-kts,0.134373125374925,0.0,13.198385087350964
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/vt-fps,0.9468106378724256,0.0,-35.50577931925529
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,velocities/h-dot-fps,0.7036592681463707,0.0,-1.3787468483962648
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/pdot-rad_sec2,0.3151369726054789,0.0,-0.0062168511864094
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/qdot-rad_sec2,0.2801439712057588,0.0,-0.018897858686161
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/rdot-rad_sec2,0.3221355728854229,0.0,-0.0078981012371305
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/udot-ft_sec2,0.6578684263147371,0.0,-0.821785616268377
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/vdot-ft_sec2,0.5148970205958808,0.0,-0.0489002720543451
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,accelerations/wdot-ft_sec2,0.8268346330733853,0.0,-0.1826839201072561
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,aero/alpha-deg,0.8904219156168767,0.0,-34.18629849699168
B2_atmosphere_gradient_fadeout_05b709c8,heldout,f16,cruise,aero/beta-deg,0.2953409318136373,0.0,-0.0004453698219899
B_pqrdot_5ad2694c,development,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B_pqrdot_5ad2694c,development,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B_pqrdot_5ad2694c,development,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B_pqrdot_5ad2694c,development,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B_pqrdot_5ad2694c,development,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B_pqrdot_5ad2694c,development,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/pdot-rad_sec2,0.1053789242151569,0.0017684698891772,0.0636662024099312
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0007589405396967,-0.0042822258972508
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/rdot-rad_sec2,0.0749850029994001,0.050083518654431,0.0798495195831771
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B_pqrdot_5ad2694c,development,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B_pqrdot_5ad2694c,development,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B_pqrdot_5ad2694c,development,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B_turbine_windmill_2db8e408,development,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B_turbine_windmill_2db8e408,development,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B_turbine_windmill_2db8e408,development,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B_turbine_windmill_2db8e408,development,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B_turbine_windmill_2db8e408,development,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B_turbine_windmill_2db8e408,development,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/pdot-rad_sec2,0.1041791641671665,0.0,0.06463999150386
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0,-0.0043486858053651
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/rdot-rad_sec2,0.1085782843431313,0.0,0.0630511729076281
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B_turbine_windmill_2db8e408,development,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B_turbine_windmill_2db8e408,development,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B_turbine_windmill_2db8e408,development,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/pdot-rad_sec2,0.1041791641671665,0.0,0.06463999150386
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0,-0.0043486858053651
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/rdot-rad_sec2,0.1085782843431313,0.0,0.0630511729076281
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B2_turbine_throttle_init_c8af9244,heldout,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/pdot-rad_sec2,0.1041791641671665,0.0,0.06463999150386
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0,-0.0043486858053651
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/rdot-rad_sec2,0.1085782843431313,0.0,0.0630511729076281
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B2_turbine_thruster_inputs_20066483,heldout,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/pdot-rad_sec2,0.1041791641671665,0.0,0.06463999150386
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0,-0.0043486858053651
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/rdot-rad_sec2,0.1085782843431313,0.0,0.0630511729076281
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B2_wheel_spin_down_8a9fba1c,heldout,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/pdot-rad_sec2,0.1041791641671665,0.0,0.06463999150386
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/qdot-rad_sec2,0.5130973805238952,0.0,-0.0043486858053651
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/rdot-rad_sec2,0.1085782843431313,0.0,0.0630511729076281
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/udot-ft_sec2,0.4795040991801639,0.0,-0.5432090958398987
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/vdot-ft_sec2,0.1715656868626274,0.0,0.0211041798573499
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,accelerations/wdot-ft_sec2,0.5292941411717657,0.0,0.0375999064709533
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,aero/alpha-deg,0.3267346530693861,0.0,1.6937644161036405
B2_sensor_fail_stuck_f543d634,heldout,f16,throttle_step,aero/beta-deg,0.0951809638072385,0.0,0.1044077345917369
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,position/h-sl-ft,0.1647670465906818,0.0,1.3491209648237934
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,position/h-agl-ft,0.1539692061587682,0.0,1.455167177935465
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,attitude/phi-rad,0.0873825234953009,0.0,0.0887810553240469
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,attitude/theta-rad,0.2091581683663267,0.0,0.906705176051025
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,attitude/psi-rad,0.6520695860827834,0.0,-0.0515407587216447
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/u-fps,0.5072985402919417,0.0,-0.7674090994696199
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/v-fps,0.1089782043591281,0.0,0.0846715081992866
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/w-fps,0.3101379724055189,0.0,1.751721169938829
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/p-rad_sec,0.1209758048390322,0.0,0.0546322088852431
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/q-rad_sec,0.6538692261547691,0.0,-0.2074376587842654
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/r-rad_sec,0.1119776044791041,0.0,0.0637622093888001
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/vc-kts,0.5056988602279544,0.0,0.0021240408533529
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/vt-fps,0.4929014197160568,0.0,-0.6778327378140059
B2_atmosphere_high_altitude_61f1e8c3,heldout,f16,throttle_step,velocities/h-dot-fps,0.0485902819436112,0.0,3.120028125525856
