aircraft,manoeuvre,config,base_vsd,thr,inertia_x1.6,cmq_x0.5,cmalpha_x0.7,clo_+0.1,noop_fa,noop
F4N,engine_restart,since,0.155,0.023,0.00/0.00 cat 0.00 auc nan,0.85/1.00 cat 0.80 auc 1.00,0.54/0.58 cat 0.80 auc 0.69,0.77/0.56 cat 1.00 auc 0.64,0.05,
F80C,cruise,static,0.636,0.169,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.50,0.62/0.73 cat 0.80 auc 0.79,0.54/0.70 cat 0.80 auc 0.79,0.0,
F80C,cruise,lags,0.649,0.173,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.55,0.62/0.73 cat 0.80 auc 0.79,0.54/0.70 cat 0.80 auc 0.78,0.0,
F80C,cruise,lags+since,0.639,0.142,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.58,0.62/0.73 cat 0.80 auc 0.79,0.54/0.70 cat 0.80 auc 0.78,0.0,
F80C,cruise,since,0.634,0.168,0.00/0.00 cat 0.00 auc nan,0.15/1.00 cat 0.40 auc 0.55,0.62/0.73 cat 0.80 auc 0.79,0.54/0.70 cat 0.80 auc 0.79,0.0,
F80C,throttle_step,static,0.467,0.095,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.70,0.54/0.70 cat 1.00 auc 0.71,0.69/0.56 cat 0.80 auc 0.50,0.0,
F80C,throttle_step,lags,0.412,0.091,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.49,0.38/0.45 cat 0.80 auc 0.46,0.85/0.55 cat 1.00 auc 0.32,0.0,
F80C,throttle_step,lags+since,0.275,0.079,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.66,0.69/0.50 cat 0.80 auc 0.56,0.85/0.55 cat 1.00 auc 0.32,0.0,
F80C,throttle_step,since,0.282,0.089,0.00/0.00 cat 0.00 auc nan,0.23/1.00 cat 0.40 auc 0.74,0.69/0.50 cat 1.00 auc 0.49,0.85/0.55 cat 1.00 auc 0.39,0.0,
F80C,elev_doublet,static,0.695,0.132,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.20 auc 0.34,0.46/0.60 cat 0.80 auc 0.77,0.15/0.50 cat 0.60 auc 0.62,0.14,
F80C,elev_doublet,lags,0.679,0.158,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.40 auc 0.32,0.31/0.50 cat 0.80 auc 0.74,0.15/0.40 cat 0.60 auc 0.56,0.14,
F80C,elev_doublet,lags+since,0.594,0.158,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.35,0.31/1.00 cat 0.60 auc 0.79,0.08/1.00 cat 0.20 auc 0.62,0.0,
F80C,elev_doublet,since,0.626,0.158,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.37,0.23/1.00 cat 0.40 auc 0.73,0.00/0.00 cat 0.00 auc 0.56,0.0,
F80C,elev_step,static,0.552,0.115,0.09/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.49,0.85/0.61 cat 0.80 auc 0.73,0.77/0.59 cat 0.80 auc 0.64,0.14,
F80C,elev_step,lags,0.51,0.123,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.62,0.77/0.59 cat 0.80 auc 0.68,0.77/0.59 cat 0.80 auc 0.60,0.0,
F80C,elev_step,lags+since,0.335,0.1,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.56,0.77/0.53 cat 0.80 auc 0.52,0.77/0.59 cat 1.00 auc 0.59,0.05,
F80C,elev_step,since,0.347,0.108,0.14/1.00 cat 0.60 auc nan,0.15/1.00 cat 0.20 auc 0.49,0.77/0.53 cat 0.80 auc 0.52,0.77/0.59 cat 1.00 auc 0.60,0.18,
F80C,aileron_step,static,0.446,0.146,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.63,0.85/0.61 cat 0.80 auc 0.82,0.69/0.60 cat 0.60 auc 0.58,0.0,
F80C,aileron_step,lags,0.36,0.117,0.05/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.40 auc 0.56,0.46/0.50 cat 0.80 auc 0.76,0.23/0.27 cat 0.80 auc 0.55,0.0,
F80C,aileron_step,lags+since,0.298,0.11,0.00/0.00 cat 0.00 auc nan,0.31/1.00 cat 0.60 auc 0.59,0.69/0.75 cat 0.60 auc 0.79,0.54/0.54 cat 0.80 auc 0.59,0.0,
F80C,aileron_step,since,0.348,0.129,0.00/0.00 cat 0.00 auc nan,0.23/1.00 cat 0.40 auc 0.63,0.77/0.62 cat 0.80 auc 0.75,0.77/0.62 cat 0.80 auc 0.65,0.0,
F80C,rudder_doublet,static,0.535,0.18,0.09/1.00 cat 0.20 auc nan,0.31/1.00 cat 0.40 auc 0.72,0.46/1.00 cat 0.60 auc 0.85,0.46/0.86 cat 0.40 auc 0.77,0.14,
F80C,rudder_doublet,lags,0.384,0.109,0.14/1.00 cat 0.40 auc nan,0.31/1.00 cat 0.40 auc 0.62,0.46/0.75 cat 0.60 auc 0.80,0.62/0.80 cat 0.60 auc 0.73,0.05,
F80C,rudder_doublet,lags+since,0.363,0.116,0.00/0.00 cat 0.00 auc nan,0.23/1.00 cat 0.40 auc 0.74,0.46/0.86 cat 0.40 auc 0.88,0.46/0.67 cat 0.60 auc 0.71,0.0,
F80C,rudder_doublet,since,0.407,0.176,0.00/0.00 cat 0.00 auc nan,0.23/1.00 cat 0.40 auc 0.72,0.54/1.00 cat 0.40 auc 0.89,0.54/0.54 cat 0.80 auc 0.53,0.0,
F80C,bank_hold,static,0.43,0.081,0.14/1.00 cat 0.20 auc nan,0.15/0.67 cat 0.20 auc 0.83,0.31/0.57 cat 0.60 auc 0.79,0.46/0.60 cat 0.60 auc 0.55,0.09,
F80C,bank_hold,lags,0.33,0.103,0.09/1.00 cat 0.40 auc nan,0.15/0.50 cat 0.40 auc 0.75,0.31/0.67 cat 0.60 auc 0.86,0.38/0.50 cat 0.60 auc 0.63,0.09,
F80C,bank_hold,lags+since,0.287,0.083,0.27/1.00 cat 0.60 auc nan,0.54/0.64 cat 0.60 auc 0.78,0.31/0.50 cat 0.80 auc 0.77,0.46/0.55 cat 0.60 auc 0.62,0.23,
F80C,bank_hold,since,0.346,0.095,0.27/1.00 cat 0.40 auc nan,0.46/0.86 cat 0.60 auc 0.66,0.46/0.86 cat 0.60 auc 0.71,0.62/0.67 cat 0.60 auc 0.73,0.27,
F80C,flap_extend,static,0.408,0.072,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.37,n/a,0.92/0.63 cat 1.00 auc 0.68,0.0,
F80C,flap_extend,lags,0.278,0.08,0.09/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.00 auc 0.48,n/a,0.92/0.57 cat 1.00 auc 0.38,0.0,
F80C,flap_extend,lags+since,0.229,0.069,0.09/1.00 cat 0.40 auc nan,0.08/0.50 cat 0.40 auc 0.44,n/a,0.85/0.55 cat 1.00 auc 0.37,0.0,
F80C,flap_extend,since,0.243,0.073,0.09/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.40 auc 0.40,n/a,0.77/0.53 cat 0.80 auc 0.47,0.0,
F80C,climbing_turn,static,0.447,0.105,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.53,0.69/0.53 cat 0.80 auc 0.63,0.38/0.45 cat 0.80 auc 0.38,0.0,
F80C,climbing_turn,lags,0.375,0.093,0.05/1.00 cat 0.20 auc nan,0.23/1.00 cat 0.40 auc 0.44,0.69/0.53 cat 0.80 auc 0.79,0.46/0.46 cat 0.80 auc 0.47,0.0,
F80C,climbing_turn,lags+since,0.311,0.081,0.09/1.00 cat 0.40 auc nan,0.15/0.67 cat 0.40 auc 0.60,0.77/0.56 cat 0.80 auc 0.78,0.46/0.46 cat 0.60 auc 0.55,0.0,
F80C,climbing_turn,since,0.341,0.077,0.09/1.00 cat 0.40 auc nan,0.08/0.50 cat 0.40 auc 0.58,0.62/0.62 cat 0.80 auc 0.74,0.46/0.55 cat 0.60 auc 0.51,0.0,
F80C,elev_doublet_distractor,static,0.595,0.137,0.09/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.20 auc 0.85,0.15/0.67 cat 0.60 auc 0.58,0.08/0.33 cat 0.40 auc 0.46,0.05,
F80C,elev_doublet_distractor,lags,0.506,0.119,0.09/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.91,0.38/0.42 cat 0.80 auc 0.38,0.31/0.31 cat 0.80 auc 0.13,0.0,
F80C,elev_doublet_distractor,lags+since,0.451,0.091,0.09/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.90,0.31/0.67 cat 0.80 auc 0.60,0.15/0.50 cat 0.40 auc 0.42,0.09,
F80C,elev_doublet_distractor,since,0.508,0.116,0.09/1.00 cat 0.20 auc nan,0.15/1.00 cat 0.20 auc 0.85,0.23/0.60 cat 0.80 auc 0.58,0.08/0.33 cat 0.40 auc 0.52,0.09,
J3Cub,cruise,static,0.594,0.027,n/a,0.23/0.60 cat 0.40 auc 0.46,0.15/0.40 cat 0.60 auc 0.39,0.46/0.50 cat 0.60 auc 0.56,0.0,
J3Cub,cruise,lags,0.597,0.044,n/a,0.23/0.60 cat 0.40 auc 0.45,0.85/0.65 cat 0.80 auc 0.81,0.46/0.50 cat 0.60 auc 0.55,0.09,
J3Cub,cruise,lags+since,0.594,-0.018,n/a,0.23/0.60 cat 0.40 auc 0.46,0.69/0.75 cat 0.80 auc 0.89,0.46/0.50 cat 0.60 auc 0.56,0.0,
J3Cub,cruise,since,0.594,0.027,n/a,0.23/0.60 cat 0.40 auc 0.46,0.15/0.40 cat 0.60 auc 0.39,0.46/0.50 cat 0.60 auc 0.56,0.0,
J3Cub,throttle_step,static,0.577,0.083,n/a,0.15/0.67 cat 0.20 auc 0.61,0.46/1.00 cat 0.60 auc 0.79,0.23/0.50 cat 0.60 auc 0.28,0.0,
J3Cub,throttle_step,lags,0.509,0.078,n/a,0.23/0.75 cat 0.40 auc 0.80,0.77/0.83 cat 0.80 auc 0.91,0.31/0.67 cat 0.40 auc 0.56,0.0,
J3Cub,throttle_step,lags+since,0.338,0.068,n/a,0.69/0.69 cat 0.60 auc 0.70,0.54/0.58 cat 0.80 auc 0.49,0.62/0.47 cat 0.80 auc 0.40,0.05,
J3Cub,throttle_step,since,0.368,0.072,n/a,0.69/0.75 cat 0.60 auc 0.63,0.54/0.70 cat 0.60 auc 0.44,0.62/0.47 cat 0.80 auc 0.41,0.0,
J3Cub,elev_doublet,static,0.619,0.077,n/a,0.23/0.50 cat 0.60 auc 0.59,0.23/1.00 cat 0.40 auc 0.60,0.31/0.57 cat 0.60 auc 0.42,0.09,
J3Cub,elev_doublet,lags,0.575,0.073,n/a,0.08/0.17 cat 0.60 auc 0.47,0.46/0.86 cat 0.80 auc 0.75,0.38/0.42 cat 0.80 auc 0.38,0.05,
J3Cub,elev_doublet,lags+since,0.492,0.093,n/a,0.23/0.50 cat 0.80 auc 0.50,0.15/0.67 cat 0.40 auc 0.75,0.31/0.50 cat 0.40 auc 0.55,0.0,
J3Cub,elev_doublet,since,0.53,0.108,n/a,0.00/0.00 cat 0.40 auc 0.44,0.00/0.00 cat 0.00 auc 0.68,0.31/0.67 cat 0.40 auc 0.67,0.0,
J3Cub,elev_step,static,0.654,0.056,n/a,0.62/0.50 cat 0.80 auc 0.56,0.69/0.69 cat 0.80 auc 0.66,0.23/0.33 cat 0.60 auc 0.50,0.0,
J3Cub,elev_step,lags,0.608,0.051,n/a,0.62/0.50 cat 0.80 auc 0.55,0.85/0.69 cat 0.80 auc 0.71,0.38/0.38 cat 0.80 auc 0.40,0.0,
J3Cub,elev_step,lags+since,0.476,0.059,n/a,0.69/0.53 cat 0.80 auc 0.49,0.85/0.65 cat 0.80 auc 0.87,0.54/0.58 cat 0.60 auc 0.56,0.0,
J3Cub,elev_step,since,0.495,0.056,n/a,0.69/0.53 cat 0.80 auc 0.56,0.85/0.69 cat 0.80 auc 0.75,0.54/0.54 cat 0.60 auc 0.65,0.0,
J3Cub,aileron_step,static,0.706,0.058,n/a,0.31/0.57 cat 0.80 auc 0.65,0.00/0.00 cat 0.20 auc 0.28,0.85/0.58 cat 0.80 auc 0.74,0.05,
J3Cub,aileron_step,lags,0.608,0.046,n/a,0.54/0.54 cat 0.80 auc 0.63,0.08/0.33 cat 0.60 auc 0.49,0.77/0.53 cat 0.80 auc 0.64,0.05,
J3Cub,aileron_step,lags+since,0.393,0.062,n/a,0.62/0.47 cat 0.80 auc 0.56,0.54/0.78 cat 0.80 auc 0.53,0.85/0.55 cat 0.80 auc 0.66,0.0,
J3Cub,aileron_step,since,0.463,0.07,n/a,0.62/0.47 cat 0.80 auc 0.55,0.15/0.40 cat 0.40 auc 0.38,0.62/0.53 cat 0.80 auc 0.79,0.0,
J3Cub,rudder_doublet,static,0.647,0.096,n/a,0.08/0.20 cat 0.60 auc 0.20,0.23/0.33 cat 0.40 auc 0.16,0.54/0.54 cat 0.60 auc 0.46,0.09,
J3Cub,rudder_doublet,lags,0.584,0.087,n/a,0.23/0.38 cat 0.80 auc 0.23,0.54/0.58 cat 0.80 auc 0.44,0.62/0.53 cat 0.60 auc 0.40,0.09,
J3Cub,rudder_doublet,lags+since,0.413,0.08,n/a,0.31/0.44 cat 0.60 auc 0.22,0.46/0.60 cat 0.80 auc 0.53,0.69/0.64 cat 0.80 auc 0.71,0.09,
J3Cub,rudder_doublet,since,0.476,0.078,n/a,0.31/0.44 cat 0.60 auc 0.10,0.38/0.50 cat 0.60 auc 0.39,0.62/0.67 cat 0.80 auc 0.64,0.05,
J3Cub,bank_hold,static,0.681,0.055,n/a,0.23/0.60 cat 0.80 auc 0.55,0.31/0.44 cat 0.80 auc 0.46,0.62/0.50 cat 0.80 auc 0.50,0.09,
J3Cub,bank_hold,lags,0.632,0.048,n/a,0.15/0.50 cat 0.60 auc 0.56,0.15/0.33 cat 0.40 auc 0.51,0.62/0.50 cat 0.80 auc 0.61,0.0,
J3Cub,bank_hold,lags+since,0.438,0.065,n/a,0.54/0.58 cat 0.80 auc 0.49,0.62/0.57 cat 0.80 auc 0.56,0.69/0.56 cat 0.80 auc 0.42,0.05,
J3Cub,bank_hold,since,0.488,0.055,n/a,0.69/0.64 cat 0.80 auc 0.48,0.69/0.56 cat 0.80 auc 0.44,0.69/0.56 cat 0.80 auc 0.43,0.0,
J3Cub,flap_extend,static,0.542,0.012,n/a,0.31/0.44 cat 0.60 auc 0.35,0.54/0.47 cat 0.80 auc 0.45,0.62/0.62 cat 0.80 auc 0.67,0.32,
J3Cub,flap_extend,lags,0.469,0.019,n/a,0.31/0.44 cat 0.40 auc 0.37,0.85/0.61 cat 0.80 auc 0.79,0.31/0.33 cat 0.80 auc 0.47,0.09,
J3Cub,flap_extend,lags+since,0.303,0.005,n/a,0.38/0.56 cat 0.40 auc 0.46,0.85/0.61 cat 0.80 auc 0.92,0.46/0.46 cat 0.60 auc 0.47,0.05,
J3Cub,flap_extend,since,0.306,0.011,n/a,0.38/0.50 cat 0.60 auc 0.50,0.85/0.61 cat 0.80 auc 0.87,0.38/0.42 cat 0.60 auc 0.40,0.09,
J3Cub,climbing_turn,static,0.591,0.056,n/a,0.62/0.53 cat 0.80 auc 0.44,0.38/0.62 cat 0.40 auc 0.59,0.54/0.54 cat 0.80 auc 0.59,0.09,
J3Cub,climbing_turn,lags,0.451,0.057,n/a,0.85/0.58 cat 0.80 auc 0.53,0.77/0.59 cat 0.80 auc 0.66,0.69/0.69 cat 0.80 auc 0.62,0.05,
J3Cub,climbing_turn,lags+since,0.316,0.067,n/a,0.85/0.55 cat 0.80 auc 0.55,0.85/0.55 cat 0.80 auc 0.62,0.69/0.53 cat 0.80 auc 0.47,0.05,
J3Cub,climbing_turn,since,0.343,0.059,n/a,0.85/0.58 cat 0.80 auc 0.60,0.85/0.55 cat 0.80 auc 0.47,0.77/0.59 cat 0.80 auc 0.56,0.0,
J3Cub,elev_doublet_distractor,static,0.629,0.109,n/a,0.15/0.67 cat 0.40 auc 0.26,0.62/0.73 cat 0.80 auc 0.72,0.23/0.43 cat 0.40 auc 0.42,0.18,
J3Cub,elev_doublet_distractor,lags,0.557,0.118,n/a,0.15/0.50 cat 0.40 auc 0.26,0.69/0.90 cat 0.80 auc 0.84,0.46/0.46 cat 0.80 auc 0.40,0.27,
J3Cub,elev_doublet_distractor,lags+since,0.468,0.113,n/a,0.08/0.17 cat 0.80 auc 0.22,0.46/1.00 cat 0.60 auc 0.68,0.31/0.50 cat 0.40 auc 0.48,0.23,
J3Cub,elev_doublet_distractor,since,0.518,0.113,n/a,0.08/0.50 cat 0.20 auc 0.22,0.31/0.67 cat 0.40 auc 0.56,0.31/0.80 cat 0.40 auc 0.48,0.14,
J3Cub,engine_stop,static,0.706,0.048,n/a,0.15/0.40 cat 0.40 auc 0.71,0.31/0.40 cat 0.80 auc 0.50,0.54/0.88 cat 0.80 auc 0.74,0.0,
J3Cub,engine_stop,lags,0.712,0.057,n/a,0.15/0.50 cat 0.40 auc 0.64,0.38/0.45 cat 0.80 auc 0.50,0.38/0.83 cat 0.60 auc 0.75,0.0,
J3Cub,engine_stop,lags+since,0.394,0.066,n/a,0.77/0.71 cat 0.80 auc 0.89,0.69/0.69 cat 0.60 auc 0.69,0.69/0.56 cat 0.80 auc 0.67,0.0,
J3Cub,engine_stop,since,0.394,0.062,n/a,0.77/0.71 cat 0.80 auc 0.88,0.69/0.75 cat 0.60 auc 0.73,0.69/0.56 cat 0.80 auc 0.68,0.0,
MD11,cruise,static,0.494,0.04,0.00/0.00 cat 0.00 auc nan,0.08/0.50 cat 0.40 auc 0.44,0.38/1.00 cat 0.80 auc 0.73,0.23/0.75 cat 0.60 auc 0.51,0.0,
MD11,cruise,lags,0.487,0.045,0.09/1.00 cat 0.40 auc nan,0.08/0.33 cat 0.60 auc 0.41,0.38/0.83 cat 0.80 auc 0.74,0.38/0.71 cat 0.60 auc 0.50,0.09,
MD11,cruise,lags+since,0.479,0.052,0.05/1.00 cat 0.20 auc nan,0.08/0.50 cat 0.40 auc 0.44,0.38/0.83 cat 0.80 auc 0.73,0.38/0.71 cat 0.60 auc 0.50,0.0,
MD11,cruise,since,0.495,0.037,0.05/1.00 cat 0.20 auc nan,0.08/0.50 cat 0.40 auc 0.42,0.38/1.00 cat 0.80 auc 0.74,0.23/0.75 cat 0.60 auc 0.49,0.05,
MD11,throttle_step,static,0.36,0.06,0.09/1.00 cat 0.20 auc nan,0.38/1.00 cat 0.60 auc 0.70,0.15/1.00 cat 0.20 auc 0.24,0.31/1.00 cat 0.60 auc 0.50,0.09,
MD11,throttle_step,lags,0.247,0.064,0.18/1.00 cat 0.60 auc nan,0.38/1.00 cat 0.80 auc 0.70,0.23/1.00 cat 0.40 auc 0.46,0.38/0.83 cat 0.80 auc 0.48,0.09,
MD11,throttle_step,lags+since,0.226,0.063,0.18/1.00 cat 0.60 auc nan,0.46/1.00 cat 0.80 auc 0.68,0.31/1.00 cat 0.60 auc 0.52,0.38/0.83 cat 0.80 auc 0.49,0.09,
MD11,throttle_step,since,0.278,0.06,0.14/1.00 cat 0.40 auc nan,0.46/1.00 cat 0.80 auc 0.69,0.23/1.00 cat 0.40 auc 0.32,0.46/0.86 cat 0.80 auc 0.62,0.09,
MD11,elev_doublet,static,0.548,0.206,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.52,0.31/0.40 cat 0.80 auc 0.48,0.69/0.60 cat 0.60 auc 0.57,0.0,
MD11,elev_doublet,lags,0.464,0.179,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.63,0.69/0.60 cat 0.80 auc 0.63,0.69/0.60 cat 0.60 auc 0.60,0.0,
MD11,elev_doublet,lags+since,0.379,0.143,0.14/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.20 auc 0.60,0.85/0.65 cat 0.80 auc 0.63,0.62/0.57 cat 0.60 auc 0.49,0.05,
MD11,elev_doublet,since,0.409,0.132,0.09/1.00 cat 0.20 auc nan,0.08/0.50 cat 0.20 auc 0.50,0.69/0.64 cat 0.60 auc 0.57,0.62/0.57 cat 0.60 auc 0.46,0.05,
MD11,elev_step,static,0.424,0.052,0.59/1.00 cat 0.80 auc nan,0.46/0.60 cat 0.80 auc 0.61,0.54/0.64 cat 0.80 auc 0.56,0.85/0.61 cat 0.80 auc 0.52,0.41,
MD11,elev_step,lags,0.281,0.042,0.64/1.00 cat 0.80 auc nan,0.62/0.62 cat 0.80 auc 0.70,0.85/0.58 cat 1.00 auc 0.50,0.85/0.61 cat 0.80 auc 0.57,0.45,
MD11,elev_step,lags+since,0.237,0.044,0.68/1.00 cat 0.80 auc nan,0.77/0.67 cat 0.80 auc 0.73,0.85/0.58 cat 0.80 auc 0.63,0.69/0.56 cat 0.60 auc 0.60,0.55,
MD11,elev_step,since,0.284,0.05,0.68/1.00 cat 0.80 auc nan,0.77/0.62 cat 0.80 auc 0.58,0.85/0.65 cat 0.80 auc 0.65,0.69/0.56 cat 0.60 auc 0.62,0.55,
MD11,aileron_step,static,0.433,0.108,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.65,0.31/0.57 cat 0.60 auc 0.70,0.31/0.40 cat 0.80 auc 0.47,0.05,
MD11,aileron_step,lags,0.354,0.118,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.56,0.38/0.83 cat 1.00 auc 0.79,0.23/0.43 cat 0.80 auc 0.62,0.0,
MD11,aileron_step,lags+since,0.325,0.113,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.91,0.46/0.86 cat 0.80 auc 0.68,0.31/0.44 cat 0.80 auc 0.58,0.0,
MD11,aileron_step,since,0.341,0.108,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.65,0.23/0.60 cat 0.60 auc 0.64,0.23/0.33 cat 0.80 auc 0.50,0.0,
MD11,rudder_doublet,static,0.526,0.095,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.20 auc 0.27,0.46/0.86 cat 0.80 auc 0.79,0.46/1.00 cat 0.60 auc 0.83,0.05,
MD11,rudder_doublet,lags,0.366,0.082,0.09/1.00 cat 0.40 auc nan,0.00/0.00 cat 0.40 auc 0.38,0.69/0.82 cat 0.80 auc 0.93,0.46/0.67 cat 0.80 auc 0.88,0.09,
MD11,rudder_doublet,lags+since,0.355,0.091,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.48,0.46/0.75 cat 0.80 auc 0.90,0.31/0.57 cat 0.80 auc 0.78,0.0,
MD11,rudder_doublet,since,0.447,0.102,0.00/0.00 cat 0.00 auc nan,0.00/0.00 cat 0.00 auc 0.51,0.62/1.00 cat 0.80 auc 0.90,0.46/0.86 cat 0.60 auc 0.83,0.0,
MD11,bank_hold,static,0.387,0.082,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.45,0.38/0.56 cat 0.80 auc 0.64,0.15/0.29 cat 0.60 auc 0.36,0.0,
MD11,bank_hold,lags,0.334,0.101,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.48,0.31/1.00 cat 0.80 auc 0.58,0.23/0.43 cat 0.40 auc 0.37,0.0,
MD11,bank_hold,lags+since,0.306,0.089,0.05/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.54,0.31/1.00 cat 0.80 auc 0.61,0.23/0.38 cat 0.80 auc 0.36,0.0,
MD11,bank_hold,since,0.339,0.087,0.05/1.00 cat 0.20 auc nan,0.08/1.00 cat 0.20 auc 0.62,0.23/1.00 cat 0.60 auc 0.62,0.23/0.75 cat 0.40 auc 0.41,0.0,
MD11,flap_extend,static,0.275,0.037,0.32/1.00 cat 0.80 auc nan,0.62/0.53 cat 0.80 auc 0.59,0.15/1.00 cat 0.40 auc 0.35,0.54/0.58 cat 0.80 auc 0.61,0.05,
MD11,flap_extend,lags,0.136,0.031,0.64/1.00 cat 0.80 auc nan,0.62/0.47 cat 0.80 auc 0.55,0.23/0.60 cat 0.80 auc 0.62,0.31/0.40 cat 0.60 auc 0.47,0.0,
MD11,flap_extend,lags+since,0.108,0.028,0.77/1.00 cat 0.80 auc nan,0.62/0.47 cat 0.80 auc 0.53,0.23/0.60 cat 0.80 auc 0.50,0.23/0.43 cat 0.60 auc 0.48,0.0,
MD11,flap_extend,since,0.158,0.03,0.59/1.00 cat 0.80 auc nan,0.62/0.50 cat 0.80 auc 0.46,0.23/1.00 cat 0.60 auc 0.50,0.31/0.80 cat 0.80 auc 0.44,0.0,
MD11,engine_cut,static,0.312,0.049,0.18/1.00 cat 0.40 auc nan,0.23/1.00 cat 0.40 auc 0.70,0.85/1.00 cat 0.80 auc 1.00,0.62/0.62 cat 0.80 auc 0.62,0.0,
MD11,engine_cut,lags,0.236,0.052,0.18/1.00 cat 0.40 auc nan,0.23/1.00 cat 0.40 auc 0.73,0.85/1.00 cat 0.80 auc 1.00,0.69/0.56 cat 0.80 auc 0.60,0.0,
MD11,engine_cut,lags+since,0.227,0.056,0.14/1.00 cat 0.40 auc nan,0.23/1.00 cat 0.40 auc 0.68,0.85/1.00 cat 0.80 auc 1.00,0.69/0.60 cat 0.80 auc 0.63,0.0,
MD11,engine_cut,since,0.268,0.055,0.18/1.00 cat 0.40 auc nan,0.23/1.00 cat 0.40 auc 0.78,0.85/1.00 cat 0.80 auc 1.00,0.62/0.67 cat 0.80 auc 0.59,0.0,
MD11,climbing_turn,static,0.435,0.061,0.00/0.00 cat 0.00 auc nan,0.08/1.00 cat 0.20 auc 0.28,0.69/1.00 cat 0.80 auc 0.87,0.54/0.78 cat 0.60 auc 0.82,0.0,
MD11,climbing_turn,lags,0.292,0.066,0.14/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.31,0.92/0.92 cat 1.00 auc 0.95,0.46/1.00 cat 0.40 auc 0.80,0.0,
MD11,climbing_turn,lags+since,0.243,0.056,0.32/1.00 cat 0.80 auc nan,0.08/1.00 cat 0.20 auc 0.35,1.00/0.81 cat 1.00 auc 1.00,0.54/1.00 cat 0.60 auc 0.80,0.0,
MD11,climbing_turn,since,0.269,0.054,0.14/1.00 cat 0.20 auc nan,0.00/0.00 cat 0.00 auc 0.35,1.00/0.87 cat 1.00 auc 1.00,0.62/0.80 cat 0.80 auc 0.68,0.0,
MD11,elev_doublet_distractor,static,0.521,0.11,0.14/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.76,0.62/0.53 cat 0.80 auc 0.56,0.54/0.58 cat 0.60 auc 0.59,0.05,
MD11,elev_doublet_distractor,lags,0.417,0.098,0.18/1.00 cat 0.40 auc nan,0.15/1.00 cat 0.40 auc 0.74,0.69/0.64 cat 0.60 auc 0.70,0.62/0.57 cat 0.80 auc 0.61,0.09,
MD11,elev_doublet_distractor,lags+since,0.389,0.098,0.23/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.68,0.38/0.45 cat 0.80 auc 0.60,0.23/0.30 cat 0.80 auc 0.38,0.0,
MD11,elev_doublet_distractor,since,0.458,0.101,0.23/1.00 cat 0.40 auc nan,0.08/1.00 cat 0.20 auc 0.68,0.46/0.50 cat 0.80 auc 0.63,0.46/0.50 cat 0.80 auc 0.56,0.05,
