aircraft,mission,variant,mode,n_flagged,recall,precision,auc,gated_recall,gated_auc,n_gated,agreement,correctness,n_explained,false_alarm
global5000,approach,cmalpha_x0.7,det_win30,21,1.0,0.6190476190476191,0.7094017094017094,1.0,0.6666666666666666,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_win30,22,1.0,0.5909090909090909,0.3076923076923077,1.0,0.2631578947368421,3.0,,,,
global5000,approach,cmalpha_x0.7,det_win120,21,1.0,0.6190476190476191,0.7094017094017094,1.0,0.6666666666666666,3.0,,,,
global5000,approach,cmalpha_x0.7,sig_dynamic_win120,22,1.0,0.5909090909090909,0.6153846153846154,1.0,0.5789473684210527,3.0,,,,
global5000,approach,cmalpha_x0.7,det_phase:settle,13,0.6153846153846154,0.6153846153846154,0.4871794871794872,0.0,0.3508771929824561,3.0,,,,
global5000,approach,cmalpha_x0.7,det_phase:descend,8,0.46153846153846156,0.75,0.7948717948717949,0.6666666666666666,0.7894736842105263,3.0,,0.75,8.0,
global5000,approach,cmalpha_x0.7,det_phase:config,5,0.23076923076923078,0.6,0.23076923076923078,0.0,0.052631578947368474,3.0,,0.0,5.0,
global5000,approach,cmalpha_x0.7,det_phase:gear,6,0.23076923076923078,0.5,0.2222222222222222,0.0,0.0,3.0,,0.0,6.0,
global5000,approach,cmalpha_x0.7,det_phase:final,10,0.3076923076923077,0.4,0.29059829059829057,0.0,0.0,3.0,,0.7,10.0,
global5000,approach,cmalpha_x0.7,det_phase_any,19,0.7692307692307693,0.5263157894736842,0.5,0.6666666666666666,0.5,3.0,,,,
