aircraft,manoeuvre,fault,explainer,n_flagged,agreement,agreement_null_median,n_explained,correctness,correctness_largest_movement,correctness_only_changing,correctness_residual_importance,stability,n_with_trim_shift
c310,engine_cut,cmalpha_x0.7,dynamic,14,0.6428571428571429,0.8571428571428571,14,1.0,1.0,1.0,1.0,1.0,14
c310,engine_cut,cmalpha_x0.7,static,14,0.21428571428571427,0.2857142857142857,0,,,,,,14
c310,engine_cut,clo_+0.1,dynamic,19,0.7368421052631579,0.7894736842105263,19,1.0,1.0,1.0,1.0,1.0,19
c310,engine_cut,clo_+0.1,static,19,0.47368421052631576,0.47368421052631576,0,,,,,,19
c310,climbing_turn,inertia_x1.6,dynamic,2,0.0,1.0,2,0.5,0.0,0.0,0.0,0.25,0
c310,climbing_turn,inertia_x1.6,static,2,0.0,1.0,2,1.0,0.0,0.0,,,0
c310,climbing_turn,cmq_x0.5,dynamic,19,0.6842105263157895,0.9473684210526315,19,0.5789473684210527,0.6842105263157895,0.6842105263157895,0.3684210526315789,0.15263157894736845,0
c310,climbing_turn,cmq_x0.5,static,19,0.3684210526315789,0.6842105263157895,19,0.5263157894736842,0.6842105263157895,0.6842105263157895,,,0
c310,climbing_turn,cmalpha_x0.7,dynamic,13,0.6923076923076923,0.7692307692307693,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.23076923076923078,0.34615384615384615,0
c310,climbing_turn,cmalpha_x0.7,static,13,0.15384615384615385,0.3076923076923077,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,,,0
c310,climbing_turn,clo_+0.1,dynamic,16,0.8125,0.9375,16,0.625,0.5625,0.5625,0.375,0.21875,16
c310,climbing_turn,clo_+0.1,static,16,0.8125,0.875,16,0.5625,0.5625,0.5625,,,16
c310,elev_doublet_distractor,inertia_x1.6,dynamic,2,0.0,0.0,2,1.0,0.0,0.0,1.0,0.05555555555555555,0
c310,elev_doublet_distractor,inertia_x1.6,static,2,0.0,0.0,2,1.0,0.0,0.0,,,0
c310,elev_doublet_distractor,cmq_x0.5,dynamic,12,0.75,0.8333333333333334,12,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.75,0.05555555555555555,0
c310,elev_doublet_distractor,cmq_x0.5,static,12,0.16666666666666666,0.5833333333333334,12,0.25,0.8333333333333334,0.8333333333333334,,,0
c310,elev_doublet_distractor,cmalpha_x0.7,dynamic,14,0.6428571428571429,0.7142857142857143,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.12698412698412698,0
c310,elev_doublet_distractor,cmalpha_x0.7,static,14,0.5,0.5714285714285714,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,0
c310,elev_doublet_distractor,clo_+0.1,dynamic,10,0.4,1.0,10,0.5,0.6,0.6,0.6,0.04,10
c310,elev_doublet_distractor,clo_+0.1,static,10,0.3,0.8,10,0.4,0.6,0.6,,,10
c310,engine_stop,inertia_x1.6,dynamic,0,,,0,,,,,,0
c310,engine_stop,inertia_x1.6,static,0,,,0,,,,,,0
c310,engine_stop,cmq_x0.5,dynamic,10,1.0,1.0,10,1.0,1.0,1.0,1.0,1.0,0
c310,engine_stop,cmq_x0.5,static,10,0.7,1.0,0,,,,,,0
c310,engine_stop,cmalpha_x0.7,dynamic,8,0.5,1.0,8,1.0,1.0,1.0,1.0,1.0,8
c310,engine_stop,cmalpha_x0.7,static,8,0.25,0.625,0,,,,,,8
c310,engine_stop,clo_+0.1,dynamic,5,1.0,1.0,5,1.0,1.0,1.0,1.0,1.0,5
c310,engine_stop,clo_+0.1,static,5,0.2,0.2,0,,,,,,5
f15,throttle_step,inertia_x1.6,dynamic,4,0.25,1.0,4,0.75,1.0,1.0,0.25,0.6249999999999999,0
f15,throttle_step,inertia_x1.6,static,4,0.0,1.0,4,1.0,1.0,1.0,,,0
f15,throttle_step,cmq_x0.5,dynamic,5,0.2,1.0,5,0.6,1.0,1.0,0.4,0.5599999999999999,0
f15,throttle_step,cmq_x0.5,static,5,0.0,0.8,5,0.8,1.0,1.0,,,0
f15,throttle_step,cmalpha_x0.7,dynamic,18,0.7777777777777778,0.8888888888888888,16,0.0,1.0,1.0,0.9375,0.9625,16
f15,throttle_step,cmalpha_x0.7,static,18,0.7222222222222222,0.7777777777777778,16,0.0,1.0,1.0,,,16
f15,throttle_step,clo_+0.1,dynamic,20,0.9,0.9,18,0.0,1.0,1.0,1.0,0.9555555555555555,18
f15,throttle_step,clo_+0.1,static,20,0.8,0.9,18,0.1111111111111111,1.0,1.0,,,18
f15,elev_doublet,inertia_x1.6,dynamic,9,0.0,0.5555555555555556,9,1.0,1.0,1.0,0.7777777777777778,0.4444444444444444,0
f15,elev_doublet,inertia_x1.6,static,9,0.0,0.8888888888888888,9,1.0,1.0,1.0,,,0
f15,elev_doublet,cmq_x0.5,dynamic,7,0.0,0.8571428571428571,7,1.0,1.0,1.0,0.7142857142857143,0.5142857142857143,0
f15,elev_doublet,cmq_x0.5,static,7,0.0,0.7142857142857143,7,1.0,1.0,1.0,,,0
f15,elev_doublet,cmalpha_x0.7,dynamic,15,0.2,0.6666666666666666,15,1.0,1.0,1.0,0.7333333333333333,0.7466666666666666,15
f15,elev_doublet,cmalpha_x0.7,static,15,0.26666666666666666,0.6666666666666666,14,1.0,1.0,1.0,,,14
f15,elev_doublet,clo_+0.1,dynamic,20,0.35,0.6,18,1.0,1.0,1.0,0.6666666666666666,0.9888888888888889,18
f15,elev_doublet,clo_+0.1,static,20,0.5,0.75,15,1.0,1.0,1.0,,,15
f15,elev_step,inertia_x1.6,dynamic,8,0.0,0.25,8,1.0,1.0,1.0,1.0,0.525,0
f15,elev_step,inertia_x1.6,static,8,0.0,0.0,8,1.0,1.0,1.0,,,0
f15,elev_step,cmq_x0.5,dynamic,8,0.25,0.5,8,1.0,1.0,1.0,1.0,0.6499999999999999,0
f15,elev_step,cmq_x0.5,static,8,0.125,0.125,8,1.0,1.0,1.0,,,0
f15,elev_step,cmalpha_x0.7,dynamic,14,0.5714285714285714,0.9285714285714286,14,1.0,1.0,1.0,0.8571428571428571,0.5785714285714285,14
f15,elev_step,cmalpha_x0.7,static,14,0.21428571428571427,0.5714285714285714,14,1.0,1.0,1.0,,,14
f15,elev_step,clo_+0.1,dynamic,21,0.5714285714285714,0.7142857142857143,20,1.0,1.0,1.0,0.95,0.8150000000000001,20
f15,elev_step,clo_+0.1,static,21,0.38095238095238093,0.38095238095238093,18,1.0,1.0,1.0,,,18
f15,aileron_step,inertia_x1.6,dynamic,3,0.0,0.0,3,0.3333333333333333,1.0,1.0,0.6666666666666666,0.13333333333333333,0
f15,aileron_step,inertia_x1.6,static,3,0.0,0.6666666666666666,3,0.6666666666666666,1.0,1.0,,,0
f15,aileron_step,cmq_x0.5,dynamic,3,0.0,0.3333333333333333,3,0.3333333333333333,1.0,1.0,0.6666666666666666,0.03333333333333333,0
f15,aileron_step,cmq_x0.5,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,0
f15,aileron_step,cmalpha_x0.7,dynamic,19,0.6842105263157895,0.9473684210526315,19,1.0,1.0,1.0,0.7894736842105263,0.3684210526315789,19
f15,aileron_step,cmalpha_x0.7,static,19,0.9473684210526315,0.9473684210526315,19,1.0,1.0,1.0,,,19
f15,aileron_step,clo_+0.1,dynamic,22,0.5909090909090909,0.8181818181818182,20,0.95,1.0,1.0,1.0,0.49499999999999994,20
f15,aileron_step,clo_+0.1,static,22,0.6818181818181818,0.8181818181818182,20,1.0,1.0,1.0,,,20
f15,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
f15,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
f15,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
f15,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
f15,rudder_doublet,cmalpha_x0.7,dynamic,11,0.9090909090909091,1.0,11,1.0,1.0,1.0,1.0,0.4636363636363637,11
f15,rudder_doublet,cmalpha_x0.7,static,11,0.9090909090909091,1.0,11,1.0,1.0,1.0,,,11
f15,rudder_doublet,clo_+0.1,dynamic,20,0.7,0.8,20,1.0,1.0,1.0,1.0,0.67,20
f15,rudder_doublet,clo_+0.1,static,20,0.55,0.65,20,1.0,1.0,1.0,,,20
f15,bank_hold,inertia_x1.6,dynamic,2,0.0,0.0,2,0.0,1.0,1.0,0.5,0.05,0
f15,bank_hold,inertia_x1.6,static,2,0.0,0.5,2,0.0,1.0,1.0,,,0
f15,bank_hold,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0
f15,bank_hold,cmq_x0.5,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
f15,bank_hold,cmalpha_x0.7,dynamic,14,0.42857142857142855,0.8571428571428571,14,0.07142857142857142,1.0,1.0,0.42857142857142855,0.9571428571428572,14
f15,bank_hold,cmalpha_x0.7,static,14,0.5714285714285714,0.7857142857142857,14,0.07142857142857142,1.0,1.0,,,14
f15,bank_hold,clo_+0.1,dynamic,18,0.6111111111111112,0.7222222222222222,17,0.058823529411764705,1.0,1.0,0.7647058823529411,0.9176470588235294,17
f15,bank_hold,clo_+0.1,static,18,0.6111111111111112,0.7777777777777778,16,0.0,1.0,1.0,,,16
f15,flap_extend,inertia_x1.6,dynamic,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,1.0,1.0,0
f15,flap_extend,inertia_x1.6,static,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,,,0
f15,flap_extend,cmq_x0.5,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,1.0,1.0,0
f15,flap_extend,cmq_x0.5,static,3,1.0,1.0,3,1.0,1.0,1.0,,,0
f15,flap_extend,cmalpha_x0.7,dynamic,18,0.4444444444444444,0.5,16,1.0,1.0,1.0,0.625,0.86875,16
f15,flap_extend,cmalpha_x0.7,static,18,0.3333333333333333,0.5555555555555556,16,1.0,1.0,1.0,,,16
f15,flap_extend,clo_+0.1,dynamic,20,0.55,0.6,16,1.0,1.0,1.0,0.6875,0.9624999999999999,16
f15,flap_extend,clo_+0.1,static,20,0.3,0.55,15,1.0,1.0,1.0,,,15
f15,engine_cut,inertia_x1.6,dynamic,2,0.0,0.5,2,0.0,1.0,1.0,0.5,0.35,0
f15,engine_cut,inertia_x1.6,static,2,0.0,1.0,2,0.0,1.0,1.0,,,0
f15,engine_cut,cmq_x0.5,dynamic,4,0.25,0.75,4,0.25,1.0,1.0,0.5,0.375,0
f15,engine_cut,cmq_x0.5,static,4,0.25,0.75,4,0.0,1.0,1.0,,,0
f15,engine_cut,cmalpha_x0.7,dynamic,22,0.8181818181818182,1.0,22,0.36363636363636365,1.0,1.0,0.7272727272727273,0.4954545454545455,22
f15,engine_cut,cmalpha_x0.7,static,22,0.9545454545454546,0.9545454545454546,22,0.0,1.0,1.0,,,22
f15,engine_cut,clo_+0.1,dynamic,22,0.9090909090909091,0.9090909090909091,20,0.35,1.0,1.0,0.9,0.6,20
f15,engine_cut,clo_+0.1,static,22,0.8636363636363636,0.8636363636363636,20,0.0,1.0,1.0,,,20
f15,climbing_turn,inertia_x1.6,dynamic,2,0.0,0.0,2,0.0,1.0,1.0,0.5,0.0,0
f15,climbing_turn,inertia_x1.6,static,2,0.0,0.5,2,0.0,1.0,1.0,,,0
f15,climbing_turn,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0
f15,climbing_turn,cmq_x0.5,static,1,0.0,1.0,1,0.0,1.0,1.0,,,0
f15,climbing_turn,cmalpha_x0.7,dynamic,19,0.631578947368421,0.8421052631578947,19,0.42105263157894735,0.631578947368421,0.631578947368421,0.8421052631578947,0.5210526315789474,19
f15,climbing_turn,cmalpha_x0.7,static,19,0.7368421052631579,0.8421052631578947,19,0.5263157894736842,0.631578947368421,0.631578947368421,,,19
f15,climbing_turn,clo_+0.1,dynamic,22,0.7727272727272727,0.9545454545454546,22,0.13636363636363635,0.5909090909090909,0.5909090909090909,0.7272727272727273,0.7136363636363637,22
f15,climbing_turn,clo_+0.1,static,22,0.8181818181818182,0.9090909090909091,20,0.5,0.55,0.55,,,20
f15,elev_doublet_distractor,inertia_x1.6,dynamic,5,0.0,0.4,5,0.2,1.0,1.0,1.0,0.32,0
f15,elev_doublet_distractor,inertia_x1.6,static,5,0.0,0.6,5,0.2,1.0,1.0,,,0
f15,elev_doublet_distractor,cmq_x0.5,dynamic,3,0.0,0.0,3,0.3333333333333333,1.0,1.0,1.0,0.2333333333333333,0
f15,elev_doublet_distractor,cmq_x0.5,static,3,0.0,0.3333333333333333,3,0.3333333333333333,1.0,1.0,,,0
f15,elev_doublet_distractor,cmalpha_x0.7,dynamic,17,0.47058823529411764,0.6470588235294118,17,0.8823529411764706,0.5882352941176471,0.5882352941176471,0.8235294117647058,0.6176470588235293,17
f15,elev_doublet_distractor,cmalpha_x0.7,static,17,0.5882352941176471,0.8235294117647058,17,0.7058823529411765,0.5882352941176471,0.5882352941176471,,,17
f15,elev_doublet_distractor,clo_+0.1,dynamic,20,0.5,0.6,19,0.631578947368421,0.631578947368421,0.631578947368421,0.9473684210526315,0.8210526315789475,19
f15,elev_doublet_distractor,clo_+0.1,static,20,0.65,0.75,17,0.8823529411764706,0.5882352941176471,0.5882352941176471,,,17
f15,engine_restart,inertia_x1.6,dynamic,2,0.5,1.0,2,0.5,1.0,1.0,1.0,0.4,0
f15,engine_restart,inertia_x1.6,static,2,0.0,0.5,2,0.0,1.0,1.0,,,0
f15,engine_restart,cmq_x0.5,dynamic,7,0.42857142857142855,1.0,7,0.42857142857142855,1.0,1.0,0.2857142857142857,0.35714285714285715,0
f15,engine_restart,cmq_x0.5,static,7,0.0,0.8571428571428571,7,0.14285714285714285,1.0,1.0,,,0
f15,engine_restart,cmalpha_x0.7,dynamic,22,0.9545454545454546,1.0,22,0.2727272727272727,1.0,1.0,0.6818181818181818,0.4454545454545454,22
f15,engine_restart,cmalpha_x0.7,static,22,0.9090909090909091,0.9090909090909091,22,0.0,1.0,1.0,,,22
f15,engine_restart,clo_+0.1,dynamic,22,1.0,1.0,22,0.13636363636363635,1.0,1.0,0.6818181818181818,0.8181818181818182,22
f15,engine_restart,clo_+0.1,static,22,0.9090909090909091,0.9090909090909091,20,0.0,1.0,1.0,,,20
f16,throttle_step,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0
f16,throttle_step,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
f16,throttle_step,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0
f16,throttle_step,cmq_x0.5,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
f16,throttle_step,cmalpha_x0.7,dynamic,8,0.625,0.875,8,0.625,1.0,1.0,0.25,0.18750000000000003,0
f16,throttle_step,cmalpha_x0.7,static,8,0.75,0.75,8,0.0,1.0,1.0,,,0
f16,throttle_step,clo_+0.1,dynamic,20,0.95,0.95,19,0.21052631578947367,1.0,1.0,0.3684210526315789,0.5631578947368421,19
f16,throttle_step,clo_+0.1,static,20,0.9,0.9,19,0.0,1.0,1.0,,,19
f16,elev_doublet,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.2,0
f16,elev_doublet,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
f16,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
f16,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
f16,elev_doublet,cmalpha_x0.7,dynamic,10,0.0,0.5,10,0.8,1.0,1.0,0.2,0.23000000000000004,0
f16,elev_doublet,cmalpha_x0.7,static,10,0.2,0.5,10,0.3,1.0,1.0,,,0
f16,elev_doublet,clo_+0.1,dynamic,20,0.65,0.85,18,0.16666666666666666,1.0,1.0,0.6666666666666666,0.41111111111111115,18
f16,elev_doublet,clo_+0.1,static,20,0.8,0.9,18,0.0,1.0,1.0,,,18
f16,elev_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
f16,elev_step,inertia_x1.6,static,0,,,0,,,,,,0
f16,elev_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
f16,elev_step,cmq_x0.5,static,0,,,0,,,,,,0
f16,elev_step,cmalpha_x0.7,dynamic,6,0.16666666666666666,0.8333333333333334,6,0.8333333333333334,1.0,1.0,1.0,0.3833333333333333,0
f16,elev_step,cmalpha_x0.7,static,6,0.5,1.0,6,0.8333333333333334,1.0,1.0,,,0
f16,elev_step,clo_+0.1,dynamic,16,0.9375,1.0,16,0.8125,1.0,1.0,0.6875,0.7749999999999999,16
f16,elev_step,clo_+0.1,static,16,0.9375,1.0,16,0.6875,1.0,1.0,,,16
f16,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
f16,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
f16,aileron_step,cmq_x0.5,dynamic,1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.3,0
f16,aileron_step,cmq_x0.5,static,1,1.0,1.0,1,0.0,1.0,1.0,,,0
f16,aileron_step,cmalpha_x0.7,dynamic,14,0.9285714285714286,1.0,14,0.9285714285714286,1.0,1.0,0.5714285714285714,0.6571428571428573,0
f16,aileron_step,cmalpha_x0.7,static,14,1.0,1.0,14,0.2857142857142857,1.0,1.0,,,0
f16,aileron_step,clo_+0.1,dynamic,20,0.85,0.95,20,0.75,1.0,1.0,0.75,0.29,20
f16,aileron_step,clo_+0.1,static,20,0.85,0.9,19,0.5789473684210527,1.0,1.0,,,19
f16,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
f16,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
f16,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
f16,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
f16,rudder_doublet,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
f16,rudder_doublet,cmalpha_x0.7,static,0,,,0,,,,,,0
f16,rudder_doublet,clo_+0.1,dynamic,10,0.7,0.7,10,0.0,1.0,1.0,0.4,0.48,10
f16,rudder_doublet,clo_+0.1,static,10,0.6,1.0,10,0.0,1.0,1.0,,,10
f16,flap_extend,inertia_x1.6,dynamic,9,0.6666666666666666,0.8888888888888888,9,0.7777777777777778,1.0,1.0,1.0,0.47777777777777775,0
f16,flap_extend,inertia_x1.6,static,9,0.3333333333333333,1.0,9,0.0,1.0,1.0,,,0
f16,flap_extend,cmq_x0.5,dynamic,0,,,0,,,,,,0
f16,flap_extend,cmq_x0.5,static,0,,,0,,,,,,0
f16,flap_extend,cmalpha_x0.7,dynamic,14,1.0,1.0,14,0.2857142857142857,1.0,1.0,0.42857142857142855,0.2785714285714286,0
f16,flap_extend,cmalpha_x0.7,static,14,0.5714285714285714,0.5714285714285714,14,0.0,1.0,1.0,,,0
f16,flap_extend,clo_+0.1,dynamic,22,0.7272727272727273,0.7272727272727273,18,0.3888888888888889,1.0,1.0,0.6666666666666666,0.3666666666666667,18
f16,flap_extend,clo_+0.1,static,22,0.6818181818181818,0.7272727272727273,18,0.0,1.0,1.0,,,18
f16,elev_doublet_distractor,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.03333333333333333,0
f16,elev_doublet_distractor,inertia_x1.6,static,3,0.0,0.0,3,0.6666666666666666,1.0,1.0,,,0
f16,elev_doublet_distractor,cmq_x0.5,dynamic,5,0.0,0.2,5,0.4,1.0,1.0,1.0,0.27999999999999997,0
f16,elev_doublet_distractor,cmq_x0.5,static,5,0.0,0.2,5,0.2,1.0,1.0,,,0
f16,elev_doublet_distractor,cmalpha_x0.7,dynamic,15,0.13333333333333333,0.8666666666666667,15,0.6,0.8,0.8,0.6,0.12000000000000002,0
f16,elev_doublet_distractor,cmalpha_x0.7,static,15,0.4,0.7333333333333333,15,0.4,0.8,0.8,,,0
f16,elev_doublet_distractor,clo_+0.1,dynamic,21,0.9047619047619048,0.9047619047619048,21,0.42857142857142855,0.6190476190476191,0.6190476190476191,0.5714285714285714,0.5523809523809524,21
f16,elev_doublet_distractor,clo_+0.1,static,21,0.8095238095238095,0.9047619047619048,21,0.5714285714285714,0.6190476190476191,0.6190476190476191,,,21
global5000,throttle_step,inertia_x1.6,dynamic,5,0.4,0.8,5,1.0,1.0,1.0,0.6,0.7999999999999999,0
global5000,throttle_step,inertia_x1.6,static,5,0.0,0.2,5,0.8,1.0,1.0,,,0
global5000,throttle_step,cmq_x0.5,dynamic,7,0.7142857142857143,1.0,7,0.7142857142857143,1.0,1.0,0.5714285714285714,0.48571428571428577,0
global5000,throttle_step,cmq_x0.5,static,7,0.42857142857142855,0.7142857142857143,7,0.5714285714285714,1.0,1.0,,,0
global5000,throttle_step,cmalpha_x0.7,dynamic,21,0.8095238095238095,0.9047619047619048,21,0.6666666666666666,1.0,1.0,0.6190476190476191,0.6666666666666666,21
global5000,throttle_step,cmalpha_x0.7,static,21,0.5238095238095238,0.6190476190476191,21,0.6666666666666666,1.0,1.0,,,21
global5000,throttle_step,clo_+0.1,dynamic,20,0.9,1.0,20,0.8,1.0,1.0,0.65,0.74,20
global5000,throttle_step,clo_+0.1,static,20,0.9,0.9,20,0.8,1.0,1.0,,,20
global5000,elev_doublet,inertia_x1.6,dynamic,8,0.125,0.5,8,0.375,1.0,1.0,0.875,0.15,0
global5000,elev_doublet,inertia_x1.6,static,8,0.0,0.125,8,0.25,1.0,1.0,,,0
global5000,elev_doublet,cmq_x0.5,dynamic,7,0.0,0.5714285714285714,7,0.14285714285714285,1.0,1.0,1.0,0.08571428571428572,0
global5000,elev_doublet,cmq_x0.5,static,7,0.14285714285714285,0.2857142857142857,7,0.42857142857142855,1.0,1.0,,,0
global5000,elev_doublet,cmalpha_x0.7,dynamic,18,0.5,0.8888888888888888,16,1.0,1.0,1.0,0.625,0.41875,16
global5000,elev_doublet,cmalpha_x0.7,static,18,0.2222222222222222,0.7222222222222222,17,1.0,1.0,1.0,,,17
global5000,elev_doublet,clo_+0.1,dynamic,17,0.35294117647058826,0.7058823529411765,15,1.0,1.0,1.0,0.6666666666666666,0.5533333333333333,15
global5000,elev_doublet,clo_+0.1,static,17,0.47058823529411764,0.7058823529411765,15,0.8666666666666667,1.0,1.0,,,15
global5000,elev_step,inertia_x1.6,dynamic,6,0.3333333333333333,1.0,6,1.0,1.0,1.0,1.0,0.4666666666666666,0
global5000,elev_step,inertia_x1.6,static,6,0.16666666666666666,0.3333333333333333,6,1.0,1.0,1.0,,,0
global5000,elev_step,cmq_x0.5,dynamic,9,0.3333333333333333,1.0,9,0.6666666666666666,1.0,1.0,1.0,0.14444444444444446,0
global5000,elev_step,cmq_x0.5,static,9,0.2222222222222222,0.5555555555555556,9,0.7777777777777778,1.0,1.0,,,0
global5000,elev_step,cmalpha_x0.7,dynamic,20,0.85,0.9,20,0.8,1.0,1.0,0.75,0.3950000000000001,20
global5000,elev_step,cmalpha_x0.7,static,20,0.55,1.0,20,0.85,1.0,1.0,,,20
global5000,elev_step,clo_+0.1,dynamic,17,0.7647058823529411,0.9411764705882353,17,0.7058823529411765,1.0,1.0,0.8823529411764706,0.11176470588235292,17
global5000,elev_step,clo_+0.1,static,17,0.7647058823529411,0.8823529411764706,17,0.4117647058823529,1.0,1.0,,,17
global5000,aileron_step,inertia_x1.6,dynamic,3,0.0,0.6666666666666666,3,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0
global5000,aileron_step,inertia_x1.6,static,3,0.0,1.0,3,1.0,1.0,1.0,,,0
global5000,aileron_step,cmq_x0.5,dynamic,4,0.0,0.75,4,1.0,1.0,1.0,0.25,0.275,0
global5000,aileron_step,cmq_x0.5,static,4,0.25,0.75,4,1.0,1.0,1.0,,,0
global5000,aileron_step,cmalpha_x0.7,dynamic,4,0.25,0.75,4,1.0,1.0,1.0,0.5,0.975,4
global5000,aileron_step,cmalpha_x0.7,static,4,0.25,1.0,4,1.0,1.0,1.0,,,4
global5000,aileron_step,clo_+0.1,dynamic,12,0.75,0.9166666666666666,12,0.75,1.0,1.0,0.3333333333333333,0.2416666666666667,12
global5000,aileron_step,clo_+0.1,static,12,0.5,0.9166666666666666,12,0.75,1.0,1.0,,,12
global5000,rudder_doublet,inertia_x1.6,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,0.35,0
global5000,rudder_doublet,inertia_x1.6,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
global5000,rudder_doublet,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.1,0
global5000,rudder_doublet,cmq_x0.5,static,1,1.0,0.0,1,1.0,1.0,1.0,,,0
global5000,rudder_doublet,cmalpha_x0.7,dynamic,6,0.16666666666666666,0.6666666666666666,6,1.0,1.0,1.0,1.0,1.0,6
global5000,rudder_doublet,cmalpha_x0.7,static,6,0.5,0.3333333333333333,6,1.0,1.0,1.0,,,6
global5000,rudder_doublet,clo_+0.1,dynamic,6,0.16666666666666666,0.3333333333333333,6,1.0,1.0,1.0,0.6666666666666666,0.9333333333333332,6
global5000,rudder_doublet,clo_+0.1,static,6,0.16666666666666666,0.3333333333333333,6,1.0,1.0,1.0,,,6
global5000,bank_hold,inertia_x1.6,dynamic,3,0.3333333333333333,0.3333333333333333,3,1.0,1.0,1.0,0.6666666666666666,0.4333333333333333,0
global5000,bank_hold,inertia_x1.6,static,3,0.3333333333333333,0.3333333333333333,3,1.0,1.0,1.0,,,0
global5000,bank_hold,cmq_x0.5,dynamic,5,0.0,1.0,5,0.4,1.0,1.0,0.4,0.24000000000000005,0
global5000,bank_hold,cmq_x0.5,static,5,0.2,0.6,5,0.8,1.0,1.0,,,0
global5000,bank_hold,cmalpha_x0.7,dynamic,7,0.2857142857142857,0.7142857142857143,7,1.0,1.0,1.0,0.8571428571428571,1.0,7
global5000,bank_hold,cmalpha_x0.7,static,7,0.42857142857142855,0.8571428571428571,7,1.0,1.0,1.0,,,7
global5000,bank_hold,clo_+0.1,dynamic,14,0.6428571428571429,0.8571428571428571,14,0.9285714285714286,1.0,1.0,0.5714285714285714,0.8142857142857143,14
global5000,bank_hold,clo_+0.1,static,14,0.42857142857142855,0.7857142857142857,13,0.7692307692307693,1.0,1.0,,,13
global5000,flap_extend,inertia_x1.6,dynamic,7,0.14285714285714285,0.42857142857142855,7,0.8571428571428571,1.0,1.0,0.42857142857142855,0.42857142857142855,0
global5000,flap_extend,inertia_x1.6,static,7,0.2857142857142857,0.5714285714285714,7,1.0,1.0,1.0,,,0
global5000,flap_extend,cmq_x0.5,dynamic,2,0.5,1.0,2,1.0,1.0,1.0,1.0,0.5,0
global5000,flap_extend,cmq_x0.5,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
global5000,flap_extend,cmalpha_x0.7,dynamic,13,0.6153846153846154,0.7692307692307693,13,0.9230769230769231,1.0,1.0,0.38461538461538464,0.47692307692307695,13
global5000,flap_extend,cmalpha_x0.7,static,13,0.5384615384615384,0.8461538461538461,13,1.0,1.0,1.0,,,13
global5000,flap_extend,clo_+0.1,dynamic,13,0.38461538461538464,0.6153846153846154,13,0.6923076923076923,1.0,1.0,0.46153846153846156,0.4692307692307693,13
global5000,flap_extend,clo_+0.1,static,13,0.46153846153846156,0.6153846153846154,13,0.9230769230769231,1.0,1.0,,,13
global5000,engine_cut,inertia_x1.6,dynamic,7,0.0,0.7142857142857143,7,0.2857142857142857,1.0,1.0,0.7142857142857143,0.4571428571428572,0
global5000,engine_cut,inertia_x1.6,static,7,0.0,0.7142857142857143,7,0.0,1.0,1.0,,,0
global5000,engine_cut,cmq_x0.5,dynamic,10,0.4,0.5,10,0.4,1.0,1.0,0.7,0.4,0
