aircraft,manoeuvre,fault,n_flag,base_vsd,es_max,n_gated,phys_R/P,phys_cat,phys_auc,gated_R/P,gated_cat,gated_auc,false_alarm
737,cruise,inertia_x1.6,0,0.612,0.53,0.0,0.00/0.00,0.00/0.00,,-,,,
737,cruise,cmq_x0.5,0,0.612,0.81,0.0,0.00/0.00,0.00/0.00,0.44,-,,,
737,cruise,cmalpha_x0.7,5,0.612,1.7,4.0,0.38/1.00,0.40/1.00,0.62,1.00/0.80,1.00/1.00,0.85,
737,cruise,clo_+0.1,7,0.612,8.29,4.0,0.23/0.43,0.40/1.00,0.57,0.00/0.00,0.50/1.00,0.0,
737,cruise,noop,0,0.612,,,,,,,,,0.0
737,throttle_step,inertia_x1.6,1,0.331,0.81,0.0,0.05/1.00,0.20/1.00,,-,,,
737,throttle_step,cmq_x0.5,4,0.331,1.32,2.0,0.31/1.00,0.40/1.00,0.74,0.00/0.00,0.50/0.50,0.62,
737,throttle_step,cmalpha_x0.7,4,0.331,0.49,0.0,0.31/1.00,0.40/1.00,0.61,-,,,
737,throttle_step,clo_+0.1,4,0.331,14.62,3.0,0.31/1.00,0.60/1.00,0.67,0.33/0.25,0.67/0.67,0.3,
737,throttle_step,noop,1,0.331,,,,,,,,,0.05
737,elev_doublet,inertia_x1.6,0,0.625,4.84,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.1,
737,elev_doublet,cmq_x0.5,0,0.625,0.35,0.0,0.00/0.00,0.00/0.00,0.67,-,,,
737,elev_doublet,cmalpha_x0.7,1,0.625,0.25,0.0,0.08/1.00,0.20/1.00,0.68,-,,,
737,elev_doublet,clo_+0.1,6,0.625,6.18,3.0,0.31/0.67,0.60/1.00,0.71,0.33/0.17,0.67/0.67,0.26,
737,elev_doublet,noop,0,0.625,,,,,,,,,0.0
737,elev_step,inertia_x1.6,4,0.54,3.65,1.0,0.18/1.00,0.60/1.00,,0.00/0.00,1.00/0.33,0.81,
737,elev_step,cmq_x0.5,3,0.54,0.65,0.0,0.23/1.00,0.40/1.00,0.6,-,,,
737,elev_step,cmalpha_x0.7,5,0.54,1.14,3.0,0.31/0.80,0.60/1.00,0.69,0.33/0.20,0.67/0.67,0.58,
737,elev_step,clo_+0.1,16,0.54,11.33,4.0,0.69/0.56,0.60/1.00,0.5,0.50/0.12,0.75/1.00,0.43,
737,elev_step,noop,3,0.54,,,,,,,,,0.14
737,aileron_step,inertia_x1.6,1,0.403,2.12,1.0,0.05/1.00,0.20/1.00,,0.00/0.00,1.00/1.00,0.14,
737,aileron_step,cmq_x0.5,1,0.403,1.6,1.0,0.08/1.00,0.20/1.00,0.51,1.00/1.00,1.00/1.00,1.0,
737,aileron_step,cmalpha_x0.7,2,0.403,0.35,0.0,0.08/0.50,0.20/1.00,0.78,-,,,
737,aileron_step,clo_+0.1,17,0.403,7.22,5.0,0.85/0.65,0.80/1.00,0.76,0.60/0.18,0.75/0.75,0.48,
737,aileron_step,noop,1,0.403,,,,,,,,,0.05
737,rudder_doublet,inertia_x1.6,0,0.476,0.56,0.0,0.00/0.00,0.00/0.00,,-,,,
737,rudder_doublet,cmq_x0.5,2,0.476,0.25,0.0,0.15/1.00,0.40/1.00,0.79,-,,,
737,rudder_doublet,cmalpha_x0.7,0,0.476,0.21,0.0,0.00/0.00,0.00/0.00,0.63,-,,,
737,rudder_doublet,clo_+0.1,3,0.476,8.81,3.0,0.23/1.00,0.20/1.00,0.76,0.00/0.00,0.33/1.00,0.11,
737,rudder_doublet,noop,0,0.476,,,,,,,,,0.0
737,bank_hold,inertia_x1.6,12,0.361,1.93,1.0,0.55/1.00,0.80/1.00,,1.00/0.08,1.00/0.25,0.67,
737,bank_hold,cmq_x0.5,11,0.361,1.78,1.0,0.46/0.55,0.80/1.00,0.56,1.00/0.09,1.00/0.25,0.71,
737,bank_hold,cmalpha_x0.7,12,0.361,0.44,0.0,0.54/0.58,0.80/1.00,0.68,-,,,
737,bank_hold,clo_+0.1,11,0.361,7.62,4.0,0.46/0.55,0.60/1.00,0.66,0.50/0.18,0.75/1.00,0.5,
737,bank_hold,noop,11,0.361,,,,,,,,,0.5
737,flap_extend,inertia_x1.6,0,0.224,0.45,0.0,0.00/0.00,0.00/0.00,,-,,,
737,flap_extend,cmq_x0.5,3,0.224,0.54,0.0,0.23/1.00,0.60/1.00,0.81,-,,,
737,flap_extend,cmalpha_x0.7,1,0.224,0.41,0.0,0.08/1.00,0.20/1.00,0.72,-,,,
737,flap_extend,clo_+0.1,9,0.224,3.57,2.0,0.62/0.89,0.80/1.00,0.72,1.00/0.22,1.00/0.50,1.0,
737,flap_extend,noop,0,0.224,,,,,,,,,0.0
737,engine_cut,inertia_x1.6,1,0.291,0.52,0.0,0.05/1.00,0.20/1.00,,-,,,
737,engine_cut,cmq_x0.5,1,0.291,0.86,0.0,0.08/1.00,0.20/1.00,0.43,-,,,
737,engine_cut,cmalpha_x0.7,3,0.291,0.44,0.0,0.15/0.67,0.40/1.00,0.35,-,,,
737,engine_cut,clo_+0.1,9,0.291,12.91,10.0,0.62/0.89,0.60/1.00,0.79,0.50/0.56,0.60/1.00,0.55,
737,engine_cut,noop,1,0.291,,,,,,,,,0.05
737,climbing_turn,inertia_x1.6,1,0.419,0.61,0.0,0.05/1.00,0.20/1.00,,-,,,
737,climbing_turn,cmq_x0.5,2,0.419,0.57,0.0,0.15/1.00,0.40/1.00,0.76,-,,,
737,climbing_turn,cmalpha_x0.7,1,0.419,0.65,0.0,0.08/1.00,0.20/1.00,0.8,-,,,
737,climbing_turn,clo_+0.1,3,0.419,8.36,3.0,0.23/1.00,0.40/1.00,0.88,0.00/0.00,0.33/0.50,0.51,
737,climbing_turn,noop,1,0.419,,,,,,,,,0.05
737,elev_doublet_distractor,inertia_x1.6,0,0.517,1.17,2.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.57,
737,elev_doublet_distractor,cmq_x0.5,0,0.517,0.6,0.0,0.00/0.00,0.00/0.00,0.79,-,,,
737,elev_doublet_distractor,cmalpha_x0.7,0,0.517,0.45,0.0,0.00/0.00,0.00/0.00,0.66,-,,,
737,elev_doublet_distractor,clo_+0.1,5,0.517,6.46,4.0,0.23/0.60,0.20/1.00,0.68,0.00/0.00,0.25/1.00,0.14,
737,elev_doublet_distractor,noop,0,0.517,,,,,,,,,0.0
737,engine_restart,inertia_x1.6,1,0.282,0.45,0.0,0.05/1.00,0.20/1.00,,-,,,
737,engine_restart,cmq_x0.5,7,0.282,0.88,0.0,0.54/1.00,0.60/1.00,0.73,-,,,
737,engine_restart,cmalpha_x0.7,2,0.282,0.4,0.0,0.15/1.00,0.40/1.00,0.67,-,,,
737,engine_restart,clo_+0.1,15,0.282,8.72,10.0,0.62/0.53,0.80/1.00,0.64,0.60/0.40,0.80/1.00,0.57,
737,engine_restart,noop,1,0.282,,,,,,,,,0.05
787-8,cruise,inertia_x1.6,1,0.518,0.6,0.0,0.05/1.00,0.20/1.00,,-,,,
787-8,cruise,cmq_x0.5,4,0.518,4.38,5.0,0.23/0.75,0.60/1.00,0.56,0.40/0.50,1.00/0.67,0.56,
787-8,cruise,cmalpha_x0.7,7,0.518,3.92,5.0,0.38/0.71,0.80/1.00,0.61,0.40/0.29,1.00/0.50,0.35,
787-8,cruise,clo_+0.1,7,0.518,7.53,8.0,0.31/0.57,0.40/1.00,0.54,0.12/0.14,0.50/1.00,0.2,
787-8,cruise,noop,1,0.518,,,,,,,,,0.05
787-8,throttle_step,inertia_x1.6,0,0.384,0.6,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,throttle_step,cmq_x0.5,2,0.384,0.9,0.0,0.15/1.00,0.40/1.00,0.6,-,,,
787-8,throttle_step,cmalpha_x0.7,6,0.384,0.82,0.0,0.38/0.83,0.40/1.00,0.74,-,,,
787-8,throttle_step,clo_+0.1,5,0.384,7.63,3.0,0.31/0.80,0.40/1.00,0.6,0.33/0.20,0.67/1.00,0.88,
787-8,throttle_step,noop,0,0.384,,,,,,,,,0.0
787-8,elev_doublet,inertia_x1.6,2,0.51,1.01,1.0,0.09/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.38,
787-8,elev_doublet,cmq_x0.5,1,0.51,0.51,0.0,0.08/1.00,0.20/1.00,0.66,-,,,
787-8,elev_doublet,cmalpha_x0.7,3,0.51,2.31,0.0,0.15/0.67,0.60/1.00,0.66,-,,,
787-8,elev_doublet,clo_+0.1,7,0.51,8.45,3.0,0.38/0.71,0.60/1.00,0.67,0.00/0.00,0.67/0.67,0.0,
787-8,elev_doublet,noop,1,0.51,,,,,,,,,0.05
787-8,elev_step,inertia_x1.6,5,0.552,0.75,0.0,0.23/1.00,0.60/1.00,,-,,,
787-8,elev_step,cmq_x0.5,2,0.552,0.51,0.0,0.00/0.00,0.40/1.00,0.47,-,,,
787-8,elev_step,cmalpha_x0.7,4,0.552,2.44,5.0,0.23/0.75,0.60/1.00,0.53,0.20/0.25,0.50/0.67,0.44,
787-8,elev_step,clo_+0.1,9,0.552,6.56,3.0,0.31/0.44,0.60/1.00,0.46,0.00/0.00,0.67/0.67,0.09,
787-8,elev_step,noop,5,0.552,,,,,,,,,0.23
787-8,aileron_step,inertia_x1.6,0,0.49,0.83,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,aileron_step,cmq_x0.5,0,0.49,1.43,1.0,0.00/0.00,0.00/0.00,0.58,0.00/0.00,0.00/0.00,0.9,
787-8,aileron_step,cmalpha_x0.7,2,0.49,0.84,0.0,0.15/1.00,0.40/1.00,0.81,-,,,
787-8,aileron_step,clo_+0.1,6,0.49,4.75,3.0,0.15/0.33,0.80/1.00,0.43,0.33/0.17,1.00/0.75,0.4,
787-8,aileron_step,noop,0,0.49,,,,,,,,,0.0
787-8,rudder_doublet,inertia_x1.6,0,0.503,0.42,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,rudder_doublet,cmq_x0.5,0,0.503,0.4,0.0,0.00/0.00,0.00/0.00,0.43,-,,,
787-8,rudder_doublet,cmalpha_x0.7,5,0.503,0.48,0.0,0.38/1.00,0.60/1.00,0.71,-,,,
787-8,rudder_doublet,clo_+0.1,7,0.503,10.77,3.0,0.38/0.71,0.60/1.00,0.56,0.00/0.00,0.67/0.67,0.0,
787-8,rudder_doublet,noop,0,0.503,,,,,,,,,0.0
787-8,bank_hold,inertia_x1.6,0,0.418,0.9,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,bank_hold,cmq_x0.5,2,0.418,1.94,1.0,0.15/1.00,0.20/1.00,0.63,1.00/0.50,1.00/1.00,0.9,
787-8,bank_hold,cmalpha_x0.7,3,0.418,1.16,1.0,0.23/1.00,0.60/1.00,0.79,1.00/0.33,1.00/0.33,0.76,
787-8,bank_hold,clo_+0.1,4,0.418,7.85,3.0,0.15/0.50,0.40/1.00,0.57,0.00/0.00,0.33/0.50,0.05,
787-8,bank_hold,noop,0,0.418,,,,,,,,,0.0
787-8,flap_extend,inertia_x1.6,0,0.19,1.96,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.95,
787-8,flap_extend,cmq_x0.5,2,0.19,1.59,1.0,0.15/1.00,0.40/1.00,0.68,0.00/0.00,0.00/0.00,0.05,
787-8,flap_extend,cmalpha_x0.7,18,0.19,1.46,6.0,0.85/0.61,1.00/1.00,0.64,0.83/0.28,1.00/0.60,0.4,
787-8,flap_extend,clo_+0.1,19,0.19,5.45,4.0,0.92/0.63,1.00/1.00,0.72,0.75/0.16,1.00/0.80,0.44,
787-8,flap_extend,noop,0,0.19,,,,,,,,,0.0
787-8,engine_cut,inertia_x1.6,0,0.302,0.43,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,engine_cut,cmq_x0.5,2,0.302,1.19,1.0,0.15/1.00,0.20/1.00,0.46,1.00/0.50,1.00/1.00,1.0,
787-8,engine_cut,cmalpha_x0.7,5,0.302,1.1,1.0,0.31/0.80,0.60/1.00,0.59,0.00/0.00,1.00/0.33,0.19,
787-8,engine_cut,clo_+0.1,9,0.302,10.16,7.0,0.38/0.56,0.60/1.00,0.66,0.14/0.11,0.75/1.00,0.3,
787-8,engine_cut,noop,0,0.302,,,,,,,,,0.0
787-8,climbing_turn,inertia_x1.6,0,0.348,0.3,0.0,0.00/0.00,0.00/0.00,,-,,,
787-8,climbing_turn,cmq_x0.5,6,0.348,0.58,0.0,0.46/1.00,0.60/1.00,0.74,-,,,
787-8,climbing_turn,cmalpha_x0.7,14,0.348,2.28,8.0,0.92/0.86,1.00/1.00,0.91,1.00/0.57,1.00/0.80,0.71,
787-8,climbing_turn,clo_+0.1,16,0.348,6.05,3.0,0.62/0.50,0.80/1.00,0.45,0.33/0.06,1.00/0.75,0.19,
787-8,climbing_turn,noop,0,0.348,,,,,,,,,0.0
787-8,elev_doublet_distractor,inertia_x1.6,1,0.571,0.42,0.0,0.05/1.00,0.20/1.00,,-,,,
787-8,elev_doublet_distractor,cmq_x0.5,0,0.571,0.37,0.0,0.00/0.00,0.00/0.00,0.33,-,,,
787-8,elev_doublet_distractor,cmalpha_x0.7,5,0.571,0.35,0.0,0.15/0.40,0.40/1.00,0.41,-,,,
787-8,elev_doublet_distractor,clo_+0.1,3,0.571,3.55,3.0,0.15/0.67,0.40/1.00,0.47,0.00/0.00,0.67/1.00,0.14,
787-8,elev_doublet_distractor,noop,0,0.571,,,,,,,,,0.0
787-8,engine_restart,inertia_x1.6,2,0.371,0.38,0.0,0.09/1.00,0.20/1.00,,-,,,
787-8,engine_restart,cmq_x0.5,6,0.371,0.61,0.0,0.38/0.83,0.60/1.00,0.86,-,,,
787-8,engine_restart,cmalpha_x0.7,8,0.371,0.55,0.0,0.54/0.88,0.80/1.00,0.94,-,,,
787-8,engine_restart,clo_+0.1,9,0.371,5.72,4.0,0.38/0.56,0.60/1.00,0.68,0.50/0.22,0.67/0.67,0.74,
787-8,engine_restart,noop,1,0.371,,,,,,,,,0.05
A320,cruise,inertia_x1.6,3,0.522,3.82,6.0,0.14/1.00,0.40/1.00,,0.50/1.00,1.00/1.00,0.88,
A320,cruise,cmq_x0.5,0,0.522,0.34,0.0,0.00/0.00,0.00/0.00,0.62,-,,,
A320,cruise,cmalpha_x0.7,9,0.522,10.36,5.0,0.54/0.78,0.80/1.00,0.79,0.40/0.22,1.00/0.50,0.33,
A320,cruise,clo_+0.1,6,0.522,13.74,4.0,0.23/0.50,0.40/1.00,0.59,0.00/0.00,0.50/1.00,0.06,
A320,cruise,noop,0,0.522,,,,,,,,,0.0
A320,throttle_step,inertia_x1.6,1,0.406,0.77,0.0,0.05/1.00,0.20/1.00,,-,,,
A320,throttle_step,cmq_x0.5,1,0.406,0.15,0.0,0.08/1.00,0.20/1.00,0.65,-,,,
A320,throttle_step,cmalpha_x0.7,5,0.406,0.7,0.0,0.38/1.00,0.60/1.00,0.77,-,,,
A320,throttle_step,clo_+0.1,3,0.406,8.1,3.0,0.23/1.00,0.40/1.00,0.62,0.33/0.33,0.67/1.00,0.35,
A320,throttle_step,noop,1,0.406,,,,,,,,,0.05
A320,elev_doublet,inertia_x1.6,3,0.608,18.83,11.0,0.14/1.00,0.60/1.00,,0.00/0.00,0.75/1.00,0.48,
A320,elev_doublet,cmq_x0.5,3,0.608,0.16,0.0,0.00/0.00,0.60/1.00,0.59,-,,,
A320,elev_doublet,cmalpha_x0.7,2,0.608,1.4,6.0,0.15/1.00,0.40/1.00,0.81,0.33/1.00,0.50/1.00,0.59,
A320,elev_doublet,clo_+0.1,4,0.608,7.84,4.0,0.15/0.50,0.60/1.00,0.54,0.00/0.00,0.75/1.00,0.12,
A320,elev_doublet,noop,3,0.608,,,,,,,,,0.14
A320,elev_step,inertia_x1.6,0,0.504,12.28,6.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.32,
A320,elev_step,cmq_x0.5,0,0.504,0.17,0.0,0.00/0.00,0.00/0.00,0.6,-,,,
A320,elev_step,cmalpha_x0.7,4,0.504,5.21,3.0,0.23/0.75,0.60/1.00,0.7,0.00/0.00,0.67/0.67,0.65,
A320,elev_step,clo_+0.1,12,0.504,6.78,5.0,0.69/0.75,0.80/1.00,0.69,0.20/0.08,0.75/0.75,0.24,
A320,elev_step,noop,0,0.504,,,,,,,,,0.0
A320,aileron_step,inertia_x1.6,0,0.408,1.64,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.71,
A320,aileron_step,cmq_x0.5,0,0.408,0.21,0.0,0.00/0.00,0.00/0.00,0.53,-,,,
A320,aileron_step,cmalpha_x0.7,4,0.408,0.8,0.0,0.23/0.75,0.80/1.00,0.65,-,,,
A320,aileron_step,clo_+0.1,6,0.408,11.9,3.0,0.23/0.50,0.60/1.00,0.56,0.00/0.00,0.67/0.67,0.0,
A320,aileron_step,noop,0,0.408,,,,,,,,,0.0
A320,rudder_doublet,inertia_x1.6,1,0.476,0.66,0.0,0.05/1.00,0.20/1.00,,-,,,
A320,rudder_doublet,cmq_x0.5,1,0.476,0.07,0.0,0.00/0.00,0.20/1.00,0.57,-,,,
A320,rudder_doublet,cmalpha_x0.7,4,0.476,0.5,0.0,0.23/0.75,0.60/1.00,0.94,-,,,
A320,rudder_doublet,clo_+0.1,1,0.476,11.06,3.0,0.08/1.00,0.20/1.00,0.75,0.33/1.00,0.33/1.00,0.33,
A320,rudder_doublet,noop,1,0.476,,,,,,,,,0.05
A320,bank_hold,inertia_x1.6,1,0.422,2.34,2.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.62,
A320,bank_hold,cmq_x0.5,1,0.422,0.29,0.0,0.08/1.00,0.20/1.00,0.1,-,,,
A320,bank_hold,cmalpha_x0.7,2,0.422,1.12,1.0,0.15/1.00,0.40/1.00,0.41,0.00/0.00,0.00/0.00,0.81,
A320,bank_hold,clo_+0.1,7,0.422,10.91,4.0,0.08/0.14,0.80/1.00,0.16,0.25/0.14,1.00/1.00,0.25,
A320,bank_hold,noop,1,0.422,,,,,,,,,0.05
A320,flap_extend,inertia_x1.6,4,0.246,2.0,1.0,0.18/1.00,0.40/1.00,,1.00/0.25,1.00/0.50,1.0,
A320,flap_extend,cmq_x0.5,3,0.246,0.12,0.0,0.15/0.67,0.40/1.00,0.41,-,,,
A320,flap_extend,cmalpha_x0.7,16,0.246,5.34,12.0,0.69/0.56,0.80/1.00,0.47,0.67/0.50,0.80/1.00,0.42,
A320,flap_extend,clo_+0.1,21,0.246,11.21,6.0,1.00/0.62,1.00/1.00,0.43,1.00/0.29,1.00/0.80,0.43,
A320,flap_extend,noop,3,0.246,,,,,,,,,0.14
A320,engine_cut,inertia_x1.6,1,0.313,1.53,2.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.75,
A320,engine_cut,cmq_x0.5,2,0.313,0.19,0.0,0.15/1.00,0.40/1.00,0.41,-,,,
A320,engine_cut,cmalpha_x0.7,9,0.313,1.5,2.0,0.23/0.33,0.60/1.00,0.32,0.50/0.11,1.00/0.33,0.5,
A320,engine_cut,clo_+0.1,15,0.313,12.3,4.0,0.46/0.40,0.80/1.00,0.21,0.50/0.13,1.00/1.00,0.33,
A320,engine_cut,noop,1,0.313,,,,,,,,,0.05
A320,climbing_turn,inertia_x1.6,3,0.377,1.13,1.0,0.14/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.38,
A320,climbing_turn,cmq_x0.5,2,0.377,0.12,0.0,0.15/1.00,0.20/1.00,0.64,-,,,
A320,climbing_turn,cmalpha_x0.7,6,0.377,1.05,1.0,0.31/0.67,0.80/1.00,0.78,1.00/0.17,1.00/0.25,1.0,
A320,climbing_turn,clo_+0.1,2,0.377,8.55,2.0,0.08/0.50,0.40/1.00,0.39,0.00/0.00,0.50/0.50,0.0,
A320,climbing_turn,noop,2,0.377,,,,,,,,,0.09
A320,elev_doublet_distractor,inertia_x1.6,1,0.512,1.23,4.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.33/1.00,0.28,
A320,elev_doublet_distractor,cmq_x0.5,0,0.512,0.12,0.0,0.00/0.00,0.00/0.00,0.47,-,,,
A320,elev_doublet_distractor,cmalpha_x0.7,3,0.512,1.04,4.0,0.23/1.00,0.20/1.00,0.7,0.25/0.33,0.33/1.00,0.65,
A320,elev_doublet_distractor,clo_+0.1,6,0.512,4.53,3.0,0.08/0.17,0.60/1.00,0.34,0.00/0.00,0.67/0.67,0.0,
A320,elev_doublet_distractor,noop,0,0.512,,,,,,,,,0.0
A320,engine_restart,inertia_x1.6,3,0.264,0.8,0.0,0.14/1.00,0.40/1.00,,-,,,
A320,engine_restart,cmq_x0.5,3,0.264,0.3,0.0,0.23/1.00,0.40/1.00,0.63,-,,,
A320,engine_restart,cmalpha_x0.7,18,0.264,0.85,0.0,0.77/0.56,0.80/1.00,0.71,-,,,
A320,engine_restart,clo_+0.1,17,0.264,14.39,4.0,0.62/0.47,0.80/1.00,0.41,0.25/0.06,1.00/1.00,0.25,
A320,engine_restart,noop,2,0.264,,,,,,,,,0.09
A4,cruise,inertia_x1.6,1,0.518,3.28,5.0,0.05/1.00,0.20/1.00,,0.20/1.00,0.50/1.00,0.58,
A4,cruise,cmq_x0.5,0,0.518,0.55,0.0,0.00/0.00,0.00/0.00,0.51,-,,,
A4,cruise,cmalpha_x0.7,7,0.518,3.44,5.0,0.31/0.57,0.80/1.00,0.56,0.20/0.14,1.00/0.50,0.31,
A4,cruise,clo_+0.1,10,0.518,25.03,6.0,0.46/0.60,0.60/1.00,0.6,0.33/0.20,0.75/1.00,0.2,
A4,cruise,noop,0,0.518,,,,,,,,,0.0
A4,throttle_step,inertia_x1.6,0,0.435,0.85,0.0,0.00/0.00,0.00/0.00,,-,,,
A4,throttle_step,cmq_x0.5,0,0.435,0.26,0.0,0.00/0.00,0.00/0.00,0.71,-,,,
A4,throttle_step,cmalpha_x0.7,2,0.435,1.82,3.0,0.15/1.00,0.40/1.00,0.51,0.00/0.00,0.50/0.50,0.11,
A4,throttle_step,clo_+0.1,15,0.435,22.9,6.0,0.69/0.60,0.80/1.00,0.43,0.50/0.20,0.75/0.75,0.25,
A4,throttle_step,noop,0,0.435,,,,,,,,,0.0
A4,elev_doublet,inertia_x1.6,0,0.588,1.86,4.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.61,
A4,elev_doublet,cmq_x0.5,0,0.588,0.19,0.0,0.00/0.00,0.00/0.00,0.48,-,,,
A4,elev_doublet,cmalpha_x0.7,4,0.588,0.75,0.0,0.23/0.75,0.60/1.00,0.72,-,,,
A4,elev_doublet,clo_+0.1,10,0.588,33.14,4.0,0.31/0.40,0.80/1.00,0.58,0.25/0.10,0.75/0.75,0.21,
A4,elev_doublet,noop,0,0.588,,,,,,,,,0.0
A4,elev_step,inertia_x1.6,1,0.501,1.03,1.0,0.05/1.00,0.20/1.00,,0.00/0.00,0.00/0.00,0.43,
A4,elev_step,cmq_x0.5,0,0.501,0.29,0.0,0.00/0.00,0.00/0.00,0.38,-,,,
A4,elev_step,cmalpha_x0.7,2,0.501,2.92,5.0,0.15/1.00,0.40/1.00,0.29,0.00/0.00,0.25/0.50,0.08,
A4,elev_step,clo_+0.1,16,0.501,26.03,6.0,0.69/0.56,0.80/1.00,0.46,0.50/0.19,0.80/1.00,0.31,
A4,elev_step,noop,1,0.501,,,,,,,,,0.05
A4,aileron_step,inertia_x1.6,5,0.341,12.53,4.0,0.23/1.00,0.60/1.00,,0.25/0.20,1.00/0.33,0.36,
A4,aileron_step,cmq_x0.5,3,0.341,0.47,0.0,0.23/1.00,0.20/1.00,0.79,-,,,
A4,aileron_step,cmalpha_x0.7,7,0.341,0.8,0.0,0.46/0.86,0.60/1.00,0.86,-,,,
A4,aileron_step,clo_+0.1,16,0.341,29.74,10.0,0.62/0.50,0.80/1.00,0.54,0.50/0.31,0.80/1.00,0.32,
A4,aileron_step,noop,3,0.341,,,,,,,,,0.14
A4,rudder_doublet,inertia_x1.6,2,0.377,1.09,3.0,0.09/1.00,0.40/1.00,,0.00/0.00,0.50/0.50,0.65,
A4,rudder_doublet,cmq_x0.5,2,0.377,0.3,0.0,0.15/1.00,0.40/1.00,0.68,-,,,
A4,rudder_doublet,cmalpha_x0.7,5,0.377,0.97,0.0,0.31/0.80,0.80/1.00,0.69,-,,,
A4,rudder_doublet,clo_+0.1,12,0.377,86.32,4.0,0.31/0.33,0.80/1.00,0.26,0.00/0.00,1.00/0.75,0.03,
A4,rudder_doublet,noop,2,0.377,,,,,,,,,0.09
A4,bank_hold,inertia_x1.6,3,0.385,7.81,2.0,0.14/1.00,0.40/1.00,,0.00/0.00,0.00/0.00,0.8,
A4,bank_hold,cmq_x0.5,0,0.385,0.35,0.0,0.00/0.00,0.00/0.00,0.2,-,,,
A4,bank_hold,cmalpha_x0.7,2,0.385,0.61,0.0,0.15/1.00,0.40/1.00,0.38,-,,,
A4,bank_hold,clo_+0.1,16,0.385,43.9,8.0,0.62/0.50,0.80/1.00,0.5,0.75/0.38,1.00/1.00,0.37,
A4,bank_hold,noop,0,0.385,,,,,,,,,0.0
A4,flap_extend,inertia_x1.6,2,0.37,1.47,5.0,0.09/1.00,0.40/1.00,,0.20/0.50,0.67/1.00,0.47,
A4,flap_extend,cmq_x0.5,7,0.37,1.02,2.0,0.46/0.86,1.00/1.00,0.7,1.00/0.29,1.00/0.40,0.93,
A4,flap_extend,cmalpha_x0.7,7,0.37,2.67,5.0,0.31/0.57,0.60/1.00,0.58,0.60/0.43,0.75/1.00,0.53,
A4,flap_extend,clo_+0.1,20,0.37,15.33,3.0,1.00/0.65,1.00/1.00,0.53,1.00/0.15,1.00/0.60,0.44,
A4,flap_extend,noop,1,0.37,,,,,,,,,0.05
A4,climbing_turn,inertia_x1.6,0,0.394,3.72,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.19,
A4,climbing_turn,cmq_x0.5,0,0.394,0.23,0.0,0.00/0.00,0.00/0.00,0.81,-,,,
A4,climbing_turn,cmalpha_x0.7,7,0.394,2.07,8.0,0.54/1.00,0.80/1.00,0.91,0.62/0.71,0.80/1.00,0.85,
A4,climbing_turn,clo_+0.1,17,0.394,27.38,6.0,0.77/0.59,1.00/1.00,0.54,0.83/0.29,1.00/0.80,0.44,
A4,climbing_turn,noop,0,0.394,,,,,,,,,0.0
A4,elev_doublet_distractor,inertia_x1.6,1,0.423,0.86,0.0,0.05/1.00,0.20/1.00,,-,,,
A4,elev_doublet_distractor,cmq_x0.5,0,0.423,0.25,0.0,0.00/0.00,0.00/0.00,0.36,-,,,
A4,elev_doublet_distractor,cmalpha_x0.7,2,0.423,0.92,0.0,0.15/1.00,0.40/1.00,0.49,-,,,
A4,elev_doublet_distractor,clo_+0.1,15,0.423,17.15,4.0,0.54/0.47,1.00/1.00,0.41,0.00/0.00,1.00/0.80,0.07,
A4,elev_doublet_distractor,noop,0,0.423,,,,,,,,,0.0
B747,cruise,inertia_x1.6,0,0.529,2.25,1.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.52,
B747,cruise,cmq_x0.5,3,0.529,5.96,4.0,0.15/0.67,0.40/1.00,0.35,0.50/0.67,1.00/1.00,0.85,
B747,cruise,cmalpha_x0.7,7,0.529,4.16,1.0,0.38/0.71,0.80/1.00,0.53,1.00/0.14,1.00/0.25,0.81,
B747,cruise,clo_+0.1,8,0.529,21.11,5.0,0.23/0.38,0.60/1.00,0.42,0.60/0.38,0.75/1.00,0.59,
B747,cruise,noop,0,0.529,,,,,,,,,0.0
B747,throttle_step,inertia_x1.6,0,0.367,1.43,2.0,0.00/0.00,0.00/0.00,,0.00/0.00,0.00/0.00,0.62,
