aircraft,manoeuvre,variant,es_max,n_gated,n_flagged,n_cand,phys_recall,phys_precision,phys_cat_recall,phys_auc,gated_recall,gated_precision,gated_auc,agree_dynamic,correct_dynamic,agree_static,correct_static,gated_cat_recall
B747,rudder_doublet,B_elevator_drag_8819410c,0.05059220370307833,0,7,10,0.5384615384615384,1.0,0.8,0.7179487179487181,,,,0.42857142857142855,1.0,0.14285714285714285,1.0,
B747,rudder_doublet,B_pqrdot_5ad2694c,0.0017073184506315238,0,0,10,0.0,,0.0,,,,,,,,,
B747,rudder_doublet,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.37606837606837606,,,,,,,,
B747,bank_hold,B_elevator_drag_8819410c,0.05284581825381371,0,8,10,0.6153846153846154,1.0,0.8,0.7692307692307692,,,,0.625,0.875,0.5,1.0,
B747,bank_hold,B_pqrdot_5ad2694c,0.03895782878869637,0,0,10,0.0,,0.0,,,,,,,,,
B747,bank_hold,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.38461538461538464,,,,,,,,
B747,flap_extend,B_elevator_drag_8819410c,0.12344288734358574,0,17,10,0.8461538461538461,0.6470588235294118,1.0,0.7008547008547008,,,,0.23529411764705882,0.6470588235294118,0.058823529411764705,0.17647058823529413,
B747,flap_extend,B_pqrdot_5ad2694c,2.3822248589545607,1,2,10,0.09090909090909091,1.0,0.2,,1.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0
B747,flap_extend,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.7692307692307693,,,,,,,,
B747,engine_cut,B_elevator_drag_8819410c,5.203508221892635,4,20,10,0.8461538461538461,0.55,0.8,0.7777777777777778,1.0,0.2,0.6388888888888888,0.8,0.4,0.8,0.0,1.0
B747,engine_cut,B_pqrdot_5ad2694c,0.04014586727764059,0,0,10,0.0,,0.0,,,,,,,,,
B747,engine_cut,B_turbine_windmill_2db8e408,0.0,0,0,10,0.0,,0.0,0.3675213675213676,,,,,,,,
B747,climbing_turn,B_elevator_drag_8819410c,0.7156123722446746,0,7,10,0.46153846153846156,0.8571428571428571,0.8,0.7094017094017095,,,,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,
B747,climbing_turn,B_pqrdot_5ad2694c,0.005799778875864048,0,2,10,0.09090909090909091,1.0,0.2,,,,,0.0,1.0,0.0,0.0,
B747,climbing_turn,B_turbine_windmill_2db8e408,0.0,0,2,10,0.15384615384615385,1.0,0.2,0.6666666666666667,,,,0.0,1.0,0.0,0.0,
B747,elev_doublet_distractor,B_elevator_drag_8819410c,0.41698710137777434,0,2,10,0.15384615384615385,1.0,0.2,0.5470085470085471,,,,0.0,1.0,0.0,1.0,
B747,elev_doublet_distractor,B_pqrdot_5ad2694c,0.00020631834268513123,0,0,10,0.0,,0.0,,,,,,,,,
