aircraft,manoeuvre,fault,explainer,n_flagged,agreement,agreement_null_median,n_explained,correctness,correctness_largest_movement,correctness_only_changing,correctness_residual_importance,stability,n_with_trim_shift
MD11,throttle_step,cmq_x0.5,dynamic,2,0.5,0.5,2,1.0,1.0,1.0,0.5,1.0,0
MD11,throttle_step,cmq_x0.5,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
MD11,throttle_step,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1
MD11,throttle_step,cmalpha_x0.7,static,1,0.0,1.0,1,1.0,1.0,1.0,,,1
MD11,throttle_step,clo_+0.1,dynamic,5,0.0,0.2,5,1.0,1.0,1.0,1.0,1.0,5
MD11,throttle_step,clo_+0.1,static,5,0.2,0.2,5,0.8,1.0,1.0,,,5
MD11,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
MD11,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
MD11,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
MD11,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
MD11,elev_doublet,cmalpha_x0.7,dynamic,4,0.25,0.75,4,1.0,1.0,1.0,0.25,1.0,4
MD11,elev_doublet,cmalpha_x0.7,static,4,0.25,1.0,4,1.0,1.0,1.0,,,4
MD11,elev_doublet,clo_+0.1,dynamic,8,0.0,0.5,8,1.0,1.0,1.0,0.625,1.0,8
MD11,elev_doublet,clo_+0.1,static,8,0.125,0.75,8,1.0,1.0,1.0,,,8
MD11,elev_step,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,1.0,0
MD11,elev_step,inertia_x1.6,static,3,0.0,0.0,3,1.0,1.0,1.0,,,0
MD11,elev_step,cmq_x0.5,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0
MD11,elev_step,cmq_x0.5,static,2,0.0,0.0,2,1.0,1.0,1.0,,,0
MD11,elev_step,cmalpha_x0.7,dynamic,10,0.3,0.9,10,1.0,1.0,1.0,1.0,1.0,10
MD11,elev_step,cmalpha_x0.7,static,10,0.0,0.6,10,1.0,1.0,1.0,,,10
MD11,elev_step,clo_+0.1,dynamic,7,0.14285714285714285,0.42857142857142855,7,1.0,1.0,1.0,0.8571428571428571,1.0,7
MD11,elev_step,clo_+0.1,static,7,0.0,0.42857142857142855,7,0.8571428571428571,1.0,1.0,,,7
MD11,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
MD11,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
MD11,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
MD11,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
MD11,aileron_step,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
MD11,aileron_step,cmalpha_x0.7,static,0,,,0,,,,,,0
MD11,aileron_step,clo_+0.1,dynamic,6,0.16666666666666666,0.16666666666666666,6,1.0,1.0,1.0,0.3333333333333333,0.5,6
MD11,aileron_step,clo_+0.1,static,6,0.16666666666666666,0.5,6,1.0,1.0,1.0,,,6
MD11,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
MD11,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
MD11,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
MD11,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
MD11,rudder_doublet,cmalpha_x0.7,dynamic,2,1.0,1.0,2,1.0,1.0,1.0,0.5,1.0,2
MD11,rudder_doublet,cmalpha_x0.7,static,2,0.5,0.5,2,1.0,1.0,1.0,,,2
MD11,rudder_doublet,clo_+0.1,dynamic,5,0.6,0.6,5,1.0,1.0,1.0,0.0,0.9400000000000001,5
MD11,rudder_doublet,clo_+0.1,static,5,0.6,0.8,5,1.0,1.0,1.0,,,5
MD11,bank_hold,inertia_x1.6,dynamic,0,,,0,,,,,,0
MD11,bank_hold,inertia_x1.6,static,0,,,0,,,,,,0
MD11,bank_hold,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.5,0
MD11,bank_hold,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
MD11,bank_hold,cmalpha_x0.7,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,0.5,0.6499999999999999,2
MD11,bank_hold,cmalpha_x0.7,static,2,0.0,0.5,2,1.0,1.0,1.0,,,2
MD11,bank_hold,clo_+0.1,dynamic,5,0.0,0.6,5,1.0,1.0,1.0,0.6,0.64,5
MD11,bank_hold,clo_+0.1,static,5,0.2,0.6,4,1.0,1.0,1.0,,,4
MD11,flap_extend,inertia_x1.6,dynamic,18,0.3888888888888889,0.8333333333333334,18,1.0,1.0,1.0,0.5555555555555556,0.6111111111111112,0
MD11,flap_extend,inertia_x1.6,static,18,0.1111111111111111,0.9444444444444444,18,1.0,1.0,1.0,,,0
MD11,flap_extend,cmq_x0.5,dynamic,16,0.375,0.8125,16,1.0,1.0,1.0,0.6875,0.46875,0
MD11,flap_extend,cmq_x0.5,static,16,0.4375,1.0,16,1.0,1.0,1.0,,,0
MD11,flap_extend,cmalpha_x0.7,dynamic,15,0.06666666666666667,0.4,15,1.0,1.0,1.0,0.6,0.6466666666666666,15
MD11,flap_extend,cmalpha_x0.7,static,15,0.3333333333333333,0.9333333333333333,15,1.0,1.0,1.0,,,15
MD11,flap_extend,clo_+0.1,dynamic,9,0.2222222222222222,0.6666666666666666,9,1.0,1.0,1.0,0.6666666666666666,0.4666666666666667,9
MD11,flap_extend,clo_+0.1,static,9,0.3333333333333333,0.7777777777777778,9,1.0,1.0,1.0,,,9
MD11,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
MD11,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
MD11,engine_cut,cmq_x0.5,dynamic,0,,,0,,,,,,0
MD11,engine_cut,cmq_x0.5,static,0,,,0,,,,,,0
MD11,engine_cut,cmalpha_x0.7,dynamic,8,1.0,1.0,8,0.5,1.0,1.0,1.0,0.6375,8
MD11,engine_cut,cmalpha_x0.7,static,8,0.625,0.75,8,0.0,1.0,1.0,,,8
MD11,engine_cut,clo_+0.1,dynamic,6,0.6666666666666666,0.6666666666666666,6,0.5,1.0,1.0,0.8333333333333334,0.55,6
MD11,engine_cut,clo_+0.1,static,6,0.6666666666666666,0.6666666666666666,6,0.0,1.0,1.0,,,6
MD11,climbing_turn,inertia_x1.6,dynamic,7,0.5714285714285714,1.0,7,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.2285714285714286,0
MD11,climbing_turn,inertia_x1.6,static,7,0.0,0.5714285714285714,7,0.5714285714285714,0.42857142857142855,0.42857142857142855,,,0
MD11,climbing_turn,cmq_x0.5,dynamic,10,0.1,0.5,10,0.7,0.6,0.6,0.7,0.32999999999999996,0
MD11,climbing_turn,cmq_x0.5,static,10,0.0,0.2,10,0.8,0.6,0.6,,,0
MD11,climbing_turn,cmalpha_x0.7,dynamic,13,0.8461538461538461,0.9230769230769231,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6153846153846154,0.6230769230769231,13
MD11,climbing_turn,cmalpha_x0.7,static,13,0.7692307692307693,0.8461538461538461,13,0.9230769230769231,0.8461538461538461,0.8461538461538461,,,13
MD11,climbing_turn,clo_+0.1,dynamic,16,0.6875,0.8125,16,0.4375,0.625,0.625,0.75,0.69375,16
MD11,climbing_turn,clo_+0.1,static,16,0.5,0.75,16,0.5,0.625,0.625,,,16
MD11,elev_doublet_distractor,inertia_x1.6,dynamic,1,0.0,1.0,1,0.0,1.0,1.0,0.0,0.2,0
MD11,elev_doublet_distractor,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
MD11,elev_doublet_distractor,cmq_x0.5,dynamic,1,0.0,1.0,1,0.0,1.0,1.0,0.0,0.1,0
MD11,elev_doublet_distractor,cmq_x0.5,static,1,0.0,1.0,1,0.0,1.0,1.0,,,0
MD11,elev_doublet_distractor,cmalpha_x0.7,dynamic,2,0.0,0.0,2,0.5,0.5,0.5,0.5,0.65,2
MD11,elev_doublet_distractor,cmalpha_x0.7,static,2,0.5,1.0,2,0.5,0.5,0.5,,,2
MD11,elev_doublet_distractor,clo_+0.1,dynamic,10,0.0,0.4,10,0.6,0.8,0.8,0.6,0.85,10
MD11,elev_doublet_distractor,clo_+0.1,static,10,0.2,0.4,8,0.625,0.75,0.75,,,8
MD11,engine_restart,inertia_x1.6,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.5,0
MD11,engine_restart,inertia_x1.6,static,1,0.0,0.0,1,0.0,1.0,1.0,,,0
MD11,engine_restart,cmq_x0.5,dynamic,2,0.5,0.5,2,0.5,1.0,1.0,1.0,0.65,0
MD11,engine_restart,cmq_x0.5,static,2,0.0,0.5,2,0.5,1.0,1.0,,,0
MD11,engine_restart,cmalpha_x0.7,dynamic,8,0.375,0.875,8,1.0,1.0,1.0,1.0,0.8375,8
MD11,engine_restart,cmalpha_x0.7,static,8,0.125,0.625,8,0.875,1.0,1.0,,,8
MD11,engine_restart,clo_+0.1,dynamic,6,0.6666666666666666,0.6666666666666666,6,1.0,1.0,1.0,0.8333333333333334,0.7666666666666666,6
MD11,engine_restart,clo_+0.1,static,6,0.5,0.6666666666666666,6,0.8333333333333334,1.0,1.0,,,6
OV10,throttle_step,inertia_x1.6,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0
OV10,throttle_step,inertia_x1.6,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
OV10,throttle_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
OV10,throttle_step,cmq_x0.5,static,0,,,0,,,,,,0
OV10,throttle_step,cmalpha_x0.7,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,0.3333333333333333,1.0,3
OV10,throttle_step,cmalpha_x0.7,static,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,,,3
OV10,throttle_step,clo_+0.1,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,2
OV10,throttle_step,clo_+0.1,static,2,0.0,0.0,2,1.0,1.0,1.0,,,2
OV10,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
OV10,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
OV10,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
OV10,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
OV10,elev_doublet,cmalpha_x0.7,dynamic,3,0.3333333333333333,1.0,3,1.0,1.0,1.0,0.3333333333333333,0.39999999999999997,0
OV10,elev_doublet,cmalpha_x0.7,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,0
OV10,elev_doublet,clo_+0.1,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.6,1
OV10,elev_doublet,clo_+0.1,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
OV10,elev_step,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.6,0
OV10,elev_step,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
OV10,elev_step,cmq_x0.5,dynamic,6,0.5,1.0,6,1.0,1.0,1.0,1.0,0.45,0
OV10,elev_step,cmq_x0.5,static,6,0.0,1.0,6,1.0,1.0,1.0,,,0
OV10,elev_step,cmalpha_x0.7,dynamic,5,0.2,0.6,5,1.0,1.0,1.0,1.0,0.6,0
OV10,elev_step,cmalpha_x0.7,static,5,0.2,0.2,5,1.0,1.0,1.0,,,0
OV10,elev_step,clo_+0.1,dynamic,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,1.0,0.39999999999999997,3
OV10,elev_step,clo_+0.1,static,3,0.0,0.6666666666666666,3,1.0,1.0,1.0,,,3
OV10,aileron_step,inertia_x1.6,dynamic,3,0.0,1.0,3,1.0,1.0,1.0,1.0,0.26666666666666666,0
OV10,aileron_step,inertia_x1.6,static,3,1.0,1.0,3,1.0,1.0,1.0,,,0
OV10,aileron_step,cmq_x0.5,dynamic,10,0.8,1.0,10,1.0,1.0,1.0,1.0,0.35,0
OV10,aileron_step,cmq_x0.5,static,10,0.6,1.0,10,1.0,1.0,1.0,,,0
OV10,aileron_step,cmalpha_x0.7,dynamic,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,0.6666666666666666,0.2333333333333333,3
OV10,aileron_step,cmalpha_x0.7,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,3
OV10,aileron_step,clo_+0.1,dynamic,13,0.6153846153846154,0.8461538461538461,13,1.0,1.0,1.0,0.9230769230769231,0.44615384615384623,13
OV10,aileron_step,clo_+0.1,static,13,0.8461538461538461,0.8461538461538461,13,1.0,1.0,1.0,,,13
OV10,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
OV10,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
OV10,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
OV10,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
OV10,rudder_doublet,cmalpha_x0.7,dynamic,4,0.25,0.75,4,1.0,1.0,1.0,0.25,0.35,0
OV10,rudder_doublet,cmalpha_x0.7,static,4,0.75,1.0,4,1.0,1.0,1.0,,,0
OV10,rudder_doublet,clo_+0.1,dynamic,5,0.0,0.0,5,1.0,1.0,1.0,0.2,0.44000000000000006,5
OV10,rudder_doublet,clo_+0.1,static,5,0.0,0.4,5,1.0,1.0,1.0,,,5
OV10,bank_hold,inertia_x1.6,dynamic,3,0.0,0.3333333333333333,3,1.0,1.0,1.0,1.0,0.5,0
OV10,bank_hold,inertia_x1.6,static,3,0.3333333333333333,0.3333333333333333,3,1.0,1.0,1.0,,,0
OV10,bank_hold,cmq_x0.5,dynamic,8,0.75,1.0,8,1.0,1.0,1.0,0.875,0.1875,0
OV10,bank_hold,cmq_x0.5,static,8,0.375,0.875,8,1.0,1.0,1.0,,,0
OV10,bank_hold,cmalpha_x0.7,dynamic,9,0.8888888888888888,0.8888888888888888,9,1.0,1.0,1.0,1.0,0.5444444444444445,9
OV10,bank_hold,cmalpha_x0.7,static,9,0.8888888888888888,0.8888888888888888,9,1.0,1.0,1.0,,,9
OV10,bank_hold,clo_+0.1,dynamic,3,0.0,0.0,3,1.0,1.0,1.0,1.0,0.7000000000000001,3
OV10,bank_hold,clo_+0.1,static,3,0.3333333333333333,0.6666666666666666,3,1.0,1.0,1.0,,,3
OV10,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
OV10,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
OV10,flap_extend,cmq_x0.5,dynamic,10,0.9,1.0,10,1.0,1.0,1.0,0.9,0.79,0
OV10,flap_extend,cmq_x0.5,static,10,0.4,0.9,10,1.0,1.0,1.0,,,0
OV10,flap_extend,cmalpha_x0.7,dynamic,11,0.45454545454545453,0.7272727272727273,11,1.0,1.0,1.0,1.0,0.8272727272727273,0
OV10,flap_extend,cmalpha_x0.7,static,11,0.2727272727272727,0.5454545454545454,11,1.0,1.0,1.0,,,0
OV10,flap_extend,clo_+0.1,dynamic,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1.0,0.6666666666666666,3
OV10,flap_extend,clo_+0.1,static,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,,,3
OV10,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
OV10,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
OV10,engine_cut,cmq_x0.5,dynamic,8,0.75,0.75,8,1.0,1.0,1.0,1.0,1.0,0
OV10,engine_cut,cmq_x0.5,static,8,0.5,0.75,0,,,,,,0
OV10,engine_cut,cmalpha_x0.7,dynamic,2,0.0,0.5,2,1.0,1.0,1.0,1.0,1.0,2
OV10,engine_cut,cmalpha_x0.7,static,2,0.0,0.0,0,,,,,,2
OV10,engine_cut,clo_+0.1,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,2
OV10,engine_cut,clo_+0.1,static,2,0.0,0.5,0,,,,,,2
OV10,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
OV10,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
OV10,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
OV10,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
OV10,elev_doublet_distractor,cmalpha_x0.7,dynamic,1,1.0,1.0,1,0.0,1.0,1.0,1.0,0.1,1
OV10,elev_doublet_distractor,cmalpha_x0.7,static,1,0.0,1.0,1,0.0,1.0,1.0,,,1
OV10,elev_doublet_distractor,clo_+0.1,dynamic,6,0.0,0.3333333333333333,6,0.3333333333333333,1.0,1.0,0.5,0.5666666666666668,6
OV10,elev_doublet_distractor,clo_+0.1,static,6,0.0,0.0,6,0.16666666666666666,1.0,1.0,,,6
Short_S23,throttle_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,throttle_step,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,elev_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,elev_step,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,aileron_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,aileron_step,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,bank_hold,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,bank_hold,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,climbing_turn,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,climbing_turn,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
Short_S23,engine_stop,inertia_x1.6,dynamic,0,,,0,,,,,,0
Short_S23,engine_stop,inertia_x1.6,static,0,,,0,,,,,,0
T37,throttle_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,throttle_step,inertia_x1.6,static,0,,,0,,,,,,0
T37,throttle_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
T37,throttle_step,cmq_x0.5,static,0,,,0,,,,,,0
T37,throttle_step,cmalpha_x0.7,dynamic,7,0.0,0.7142857142857143,7,1.0,1.0,1.0,1.0,1.0,7
T37,throttle_step,cmalpha_x0.7,static,7,0.2857142857142857,0.7142857142857143,7,1.0,1.0,1.0,,,7
T37,throttle_step,clo_+0.1,dynamic,13,0.3076923076923077,0.6923076923076923,13,1.0,1.0,1.0,0.6923076923076923,1.0,13
T37,throttle_step,clo_+0.1,static,13,0.6153846153846154,0.6923076923076923,13,1.0,1.0,1.0,,,13
T37,elev_doublet,inertia_x1.6,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.4,0
T37,elev_doublet,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
T37,elev_doublet,cmq_x0.5,dynamic,1,0.0,1.0,1,1.0,1.0,1.0,0.0,0.4,0
T37,elev_doublet,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
T37,elev_doublet,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
T37,elev_doublet,cmalpha_x0.7,static,0,,,0,,,,,,0
T37,elev_doublet,clo_+0.1,dynamic,4,0.75,0.75,4,1.0,1.0,1.0,1.0,0.75,4
T37,elev_doublet,clo_+0.1,static,4,0.75,0.75,4,1.0,1.0,1.0,,,4
T37,elev_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,elev_step,inertia_x1.6,static,0,,,0,,,,,,0
T37,elev_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
T37,elev_step,cmq_x0.5,static,0,,,0,,,,,,0
T37,elev_step,cmalpha_x0.7,dynamic,4,0.5,0.5,4,1.0,1.0,1.0,1.0,0.6,4
T37,elev_step,cmalpha_x0.7,static,4,0.5,0.5,4,1.0,1.0,1.0,,,4
T37,elev_step,clo_+0.1,dynamic,7,0.2857142857142857,0.42857142857142855,7,1.0,1.0,1.0,1.0,0.8571428571428571,7
T37,elev_step,clo_+0.1,static,7,0.14285714285714285,0.5714285714285714,7,1.0,1.0,1.0,,,7
T37,aileron_step,inertia_x1.6,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0
T37,aileron_step,inertia_x1.6,static,1,0.0,1.0,1,1.0,1.0,1.0,,,0
T37,aileron_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
T37,aileron_step,cmq_x0.5,static,0,,,0,,,,,,0
T37,aileron_step,cmalpha_x0.7,dynamic,9,0.4444444444444444,0.8888888888888888,9,1.0,1.0,1.0,1.0,0.5888888888888889,9
T37,aileron_step,cmalpha_x0.7,static,9,0.3333333333333333,0.6666666666666666,9,1.0,1.0,1.0,,,9
T37,aileron_step,clo_+0.1,dynamic,3,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1.0,0.4666666666666666,3
T37,aileron_step,clo_+0.1,static,3,1.0,1.0,3,1.0,1.0,1.0,,,3
T37,rudder_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,rudder_doublet,inertia_x1.6,static,0,,,0,,,,,,0
T37,rudder_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
T37,rudder_doublet,cmq_x0.5,static,0,,,0,,,,,,0
T37,rudder_doublet,cmalpha_x0.7,dynamic,4,0.0,0.5,4,1.0,1.0,1.0,0.5,0.925,4
T37,rudder_doublet,cmalpha_x0.7,static,4,0.0,1.0,4,1.0,1.0,1.0,,,4
T37,rudder_doublet,clo_+0.1,dynamic,7,0.7142857142857143,0.8571428571428571,7,1.0,1.0,1.0,0.8571428571428571,0.7285714285714285,7
T37,rudder_doublet,clo_+0.1,static,7,0.5714285714285714,0.8571428571428571,7,1.0,1.0,1.0,,,7
T37,bank_hold,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,bank_hold,inertia_x1.6,static,0,,,0,,,,,,0
T37,bank_hold,cmq_x0.5,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,0.3,0
T37,bank_hold,cmq_x0.5,static,1,0.0,0.0,1,1.0,1.0,1.0,,,0
T37,bank_hold,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1
T37,bank_hold,cmalpha_x0.7,static,1,0.0,0.0,1,1.0,1.0,1.0,,,1
T37,bank_hold,clo_+0.1,dynamic,8,0.125,0.875,8,1.0,1.0,1.0,0.875,1.0,8
T37,bank_hold,clo_+0.1,static,8,0.625,0.75,8,1.0,1.0,1.0,,,8
T37,flap_extend,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,flap_extend,inertia_x1.6,static,0,,,0,,,,,,0
T37,flap_extend,cmq_x0.5,dynamic,7,0.5714285714285714,0.8571428571428571,7,1.0,1.0,1.0,1.0,0.4,0
T37,flap_extend,cmq_x0.5,static,7,0.0,0.0,7,1.0,1.0,1.0,,,0
T37,flap_extend,cmalpha_x0.7,dynamic,0,,,0,,,,,,0
T37,flap_extend,cmalpha_x0.7,static,0,,,0,,,,,,0
T37,flap_extend,clo_+0.1,dynamic,6,0.3333333333333333,0.6666666666666666,6,1.0,1.0,1.0,0.8333333333333334,0.5666666666666668,6
T37,flap_extend,clo_+0.1,static,6,0.16666666666666666,0.3333333333333333,6,1.0,1.0,1.0,,,6
T37,engine_cut,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,engine_cut,inertia_x1.6,static,0,,,0,,,,,,0
T37,engine_cut,cmq_x0.5,dynamic,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0
T37,engine_cut,cmq_x0.5,static,1,0.0,1.0,0,,,,,,0
T37,engine_cut,cmalpha_x0.7,dynamic,1,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1
T37,engine_cut,cmalpha_x0.7,static,1,0.0,0.0,0,,,,,,1
T37,engine_cut,clo_+0.1,dynamic,6,0.8333333333333334,0.8333333333333334,6,1.0,1.0,1.0,1.0,1.0,6
T37,engine_cut,clo_+0.1,static,6,0.5,0.5,0,,,,,,6
T37,elev_doublet_distractor,inertia_x1.6,dynamic,0,,,0,,,,,,0
T37,elev_doublet_distractor,inertia_x1.6,static,0,,,0,,,,,,0
T37,elev_doublet_distractor,cmq_x0.5,dynamic,0,,,0,,,,,,0
T37,elev_doublet_distractor,cmq_x0.5,static,0,,,0,,,,,,0
T37,elev_doublet_distractor,cmalpha_x0.7,dynamic,4,0.75,1.0,4,0.0,0.75,0.75,0.25,0.5249999999999999,4
T37,elev_doublet_distractor,cmalpha_x0.7,static,4,0.75,1.0,4,0.25,0.75,0.75,,,4
T37,elev_doublet_distractor,clo_+0.1,dynamic,3,0.3333333333333333,0.3333333333333333,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2333333333333333,3
T37,elev_doublet_distractor,clo_+0.1,static,3,0.0,0.3333333333333333,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,3
T38,throttle_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,throttle_step,inertia_x1.6,static,0,,,0,,,,,,0
T38,throttle_step,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,throttle_step,cmq_x0.5,static,0,,,0,,,,,,0
T38,throttle_step,cmalpha_x0.7,dynamic,3,0.6666666666666666,0.6666666666666666,3,0.0,1.0,1.0,0.0,1.0,3
T38,throttle_step,cmalpha_x0.7,static,3,0.6666666666666666,0.6666666666666666,3,0.0,1.0,1.0,,,3
T38,throttle_step,clo_+0.1,dynamic,11,0.2727272727272727,0.6363636363636364,11,0.0,1.0,1.0,0.7272727272727273,0.8,11
T38,throttle_step,clo_+0.1,static,11,0.45454545454545453,0.8181818181818182,11,0.0,1.0,1.0,,,11
T38,elev_doublet,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,elev_doublet,inertia_x1.6,static,0,,,0,,,,,,0
T38,elev_doublet,cmq_x0.5,dynamic,0,,,0,,,,,,0
T38,elev_doublet,cmq_x0.5,static,0,,,0,,,,,,0
T38,elev_doublet,cmalpha_x0.7,dynamic,4,0.5,0.75,4,1.0,1.0,1.0,0.75,1.0,4
T38,elev_doublet,cmalpha_x0.7,static,4,0.5,1.0,4,1.0,1.0,1.0,,,4
T38,elev_doublet,clo_+0.1,dynamic,10,0.3,0.8,10,1.0,1.0,1.0,0.7,0.99,10
T38,elev_doublet,clo_+0.1,static,10,0.6,0.7,10,1.0,1.0,1.0,,,10
T38,elev_step,inertia_x1.6,dynamic,0,,,0,,,,,,0
T38,elev_step,inertia_x1.6,static,0,,,0,,,,,,0
T38,elev_step,cmq_x0.5,dynamic,2,0.0,0.0,2,1.0,1.0,1.0,1.0,1.0,0
T38,elev_step,cmq_x0.5,static,2,0.0,0.5,2,1.0,1.0,1.0,,,0
T38,elev_step,cmalpha_x0.7,dynamic,13,0.15384615384615385,0.6923076923076923,13,1.0,1.0,1.0,0.9230769230769231,1.0,13
