fault,aircraft,test_case,changed_exec_lines,executed,max_count,reach
B2_turbine_throttle_init_c8af9244,A320,engine_cut,1,1,2,True
B2_turbine_thruster_inputs_20066483,A320,engine_cut,1,1,19512,True
B2_wheel_spin_down_8a9fba1c,A320,engine_cut,4,4,62868,True
B2_sensor_fail_stuck_f543d634,A320,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A320,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,A320,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A320,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A320,engine_cut,3,3,10503,True
B_pqrdot_5ad2694c,A320,climbing_turn,5,1,5839,True
B_piston_power_bcd3f980,A320,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,A320,climbing_turn,2,2,2,True
B2_turbine_throttle_init_c8af9244,A320,climbing_turn,1,1,2,True
B2_turbine_thruster_inputs_20066483,A320,climbing_turn,1,1,20712,True
B2_wheel_spin_down_8a9fba1c,A320,climbing_turn,4,4,70068,True
B2_sensor_fail_stuck_f543d634,A320,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A320,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,A320,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A320,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A320,climbing_turn,3,3,11703,True
B_pqrdot_5ad2694c,A320,elev_doublet_distractor,5,1,5239,True
B_piston_power_bcd3f980,A320,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,A320,elev_doublet_distractor,2,2,2,True
B2_turbine_throttle_init_c8af9244,A320,elev_doublet_distractor,1,1,2,True
B2_turbine_thruster_inputs_20066483,A320,elev_doublet_distractor,1,1,19512,True
B2_wheel_spin_down_8a9fba1c,A320,elev_doublet_distractor,4,4,62868,True
B2_sensor_fail_stuck_f543d634,A320,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A320,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,A320,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A320,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A320,elev_doublet_distractor,3,3,10503,True
B_pqrdot_5ad2694c,A320,engine_restart,5,1,7735,True
B_piston_power_bcd3f980,A320,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,A320,engine_restart,2,2,2206,True
B2_turbine_throttle_init_c8af9244,A320,engine_restart,1,1,2,True
B2_turbine_thruster_inputs_20066483,A320,engine_restart,1,1,25967,True
B2_wheel_spin_down_8a9fba1c,A320,engine_restart,4,4,92820,True
B2_sensor_fail_stuck_f543d634,A320,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A320,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,A320,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A320,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A320,engine_restart,3,3,15495,True
B_pqrdot_5ad2694c,A320,engine_stop,5,1,534,True
B_piston_power_bcd3f980,A320,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,A320,engine_stop,2,2,2,True
B2_turbine_throttle_init_c8af9244,A320,engine_stop,1,1,2,True
B2_turbine_thruster_inputs_20066483,A320,engine_stop,1,1,11563,True
B2_wheel_spin_down_8a9fba1c,A320,engine_stop,4,4,6408,True
B2_sensor_fail_stuck_f543d634,A320,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A320,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,A320,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A320,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A320,engine_stop,3,3,1093,True
B_pqrdot_5ad2694c,A4,cruise,5,1,7521,True
B_piston_power_bcd3f980,A4,cruise,3,0,0,False
B_turbine_windmill_2db8e408,A4,cruise,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,cruise,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,cruise,1,1,9479,True
B2_wheel_spin_down_8a9fba1c,A4,cruise,4,4,37605,True
B2_sensor_fail_stuck_f543d634,A4,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,cruise,3,3,15067,True
B_pqrdot_5ad2694c,A4,throttle_step,5,1,7515,True
B_piston_power_bcd3f980,A4,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,A4,throttle_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,throttle_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,throttle_step,1,1,9351,True
B2_wheel_spin_down_8a9fba1c,A4,throttle_step,4,4,37575,True
B2_sensor_fail_stuck_f543d634,A4,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,throttle_step,3,3,15055,True
B_pqrdot_5ad2694c,A4,elev_doublet,5,1,3915,True
B_piston_power_bcd3f980,A4,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,A4,elev_doublet,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,elev_doublet,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,elev_doublet,1,1,5751,True
B2_wheel_spin_down_8a9fba1c,A4,elev_doublet,4,4,19575,True
B2_sensor_fail_stuck_f543d634,A4,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,elev_doublet,3,3,7855,True
B_pqrdot_5ad2694c,A4,elev_step,5,1,7521,True
B_piston_power_bcd3f980,A4,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,A4,elev_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,elev_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,elev_step,1,1,9478,True
B2_wheel_spin_down_8a9fba1c,A4,elev_step,4,4,37605,True
B2_sensor_fail_stuck_f543d634,A4,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,elev_step,3,3,15067,True
B_pqrdot_5ad2694c,A4,aileron_step,5,1,3915,True
B_piston_power_bcd3f980,A4,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,A4,aileron_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,aileron_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,aileron_step,1,1,5751,True
B2_wheel_spin_down_8a9fba1c,A4,aileron_step,4,4,19575,True
B2_sensor_fail_stuck_f543d634,A4,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,aileron_step,3,3,7855,True
B_pqrdot_5ad2694c,A4,rudder_doublet,5,1,3915,True
B_piston_power_bcd3f980,A4,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,A4,rudder_doublet,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,rudder_doublet,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,rudder_doublet,1,1,5751,True
B2_wheel_spin_down_8a9fba1c,A4,rudder_doublet,4,4,19575,True
B2_sensor_fail_stuck_f543d634,A4,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,rudder_doublet,3,3,7855,True
B_pqrdot_5ad2694c,A4,bank_hold,5,1,5727,True
B_piston_power_bcd3f980,A4,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,A4,bank_hold,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,bank_hold,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,bank_hold,1,1,7562,True
B2_wheel_spin_down_8a9fba1c,A4,bank_hold,4,4,28635,True
B2_sensor_fail_stuck_f543d634,A4,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,bank_hold,3,3,11479,True
B_pqrdot_5ad2694c,A4,flap_extend,5,1,5115,True
B_piston_power_bcd3f980,A4,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,A4,flap_extend,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,flap_extend,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,flap_extend,1,1,6950,True
B2_wheel_spin_down_8a9fba1c,A4,flap_extend,4,4,25575,True
B2_sensor_fail_stuck_f543d634,A4,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,flap_extend,3,3,10255,True
B_pqrdot_5ad2694c,A4,engine_cut,5,1,320,True
B_piston_power_bcd3f980,A4,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,A4,engine_cut,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,engine_cut,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,engine_cut,1,1,2277,True
B2_wheel_spin_down_8a9fba1c,A4,engine_cut,4,4,1600,True
B2_sensor_fail_stuck_f543d634,A4,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,engine_cut,3,3,665,True
B_pqrdot_5ad2694c,A4,climbing_turn,5,1,5715,True
B_piston_power_bcd3f980,A4,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,A4,climbing_turn,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,climbing_turn,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,climbing_turn,1,1,7551,True
B2_wheel_spin_down_8a9fba1c,A4,climbing_turn,4,4,28575,True
B2_sensor_fail_stuck_f543d634,A4,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,climbing_turn,3,3,11455,True
B_pqrdot_5ad2694c,A4,elev_doublet_distractor,5,1,5125,True
B_piston_power_bcd3f980,A4,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,A4,elev_doublet_distractor,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,elev_doublet_distractor,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,elev_doublet_distractor,1,1,7083,True
B2_wheel_spin_down_8a9fba1c,A4,elev_doublet_distractor,4,4,25625,True
B2_sensor_fail_stuck_f543d634,A4,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,elev_doublet_distractor,3,3,10275,True
B_pqrdot_5ad2694c,A4,engine_restart,5,1,314,True
B_piston_power_bcd3f980,A4,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,A4,engine_restart,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,engine_restart,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,engine_restart,1,1,2150,True
B2_wheel_spin_down_8a9fba1c,A4,engine_restart,4,4,1570,True
B2_sensor_fail_stuck_f543d634,A4,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,engine_restart,3,3,653,True
B_pqrdot_5ad2694c,A4,engine_stop,5,1,314,True
B_piston_power_bcd3f980,A4,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,A4,engine_stop,2,2,1,True
B2_turbine_throttle_init_c8af9244,A4,engine_stop,1,1,1,True
B2_turbine_thruster_inputs_20066483,A4,engine_stop,1,1,2149,True
B2_wheel_spin_down_8a9fba1c,A4,engine_stop,4,4,1570,True
B2_sensor_fail_stuck_f543d634,A4,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,A4,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,A4,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,A4,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,A4,engine_stop,3,3,653,True
B_pqrdot_5ad2694c,B747,cruise,5,1,7707,True
B_piston_power_bcd3f980,B747,cruise,3,0,0,False
B_turbine_windmill_2db8e408,B747,cruise,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,cruise,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,cruise,1,1,66334,True
B2_wheel_spin_down_8a9fba1c,B747,cruise,4,4,23121,True
B2_sensor_fail_stuck_f543d634,B747,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,cruise,3,3,15439,True
B_pqrdot_5ad2694c,B747,throttle_step,5,1,7707,True
B_piston_power_bcd3f980,B747,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,B747,throttle_step,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,throttle_step,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,throttle_step,1,1,66334,True
B2_wheel_spin_down_8a9fba1c,B747,throttle_step,4,4,23121,True
B2_sensor_fail_stuck_f543d634,B747,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,throttle_step,3,3,15439,True
B_pqrdot_5ad2694c,B747,elev_doublet,5,1,4107,True
B_piston_power_bcd3f980,B747,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,B747,elev_doublet,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,elev_doublet,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,elev_doublet,1,1,51938,True
B2_wheel_spin_down_8a9fba1c,B747,elev_doublet,4,4,12321,True
B2_sensor_fail_stuck_f543d634,B747,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,elev_doublet,3,3,8239,True
B_pqrdot_5ad2694c,B747,elev_step,5,1,7707,True
B_piston_power_bcd3f980,B747,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,B747,elev_step,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,elev_step,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,elev_step,1,1,66338,True
B2_wheel_spin_down_8a9fba1c,B747,elev_step,4,4,23121,True
B2_sensor_fail_stuck_f543d634,B747,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,elev_step,3,3,15439,True
B_pqrdot_5ad2694c,B747,aileron_step,5,1,4107,True
B_piston_power_bcd3f980,B747,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,B747,aileron_step,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,aileron_step,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,aileron_step,1,1,51938,True
B2_wheel_spin_down_8a9fba1c,B747,aileron_step,4,4,12321,True
B2_sensor_fail_stuck_f543d634,B747,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,aileron_step,3,3,8239,True
B_pqrdot_5ad2694c,B747,rudder_doublet,5,1,4107,True
B_piston_power_bcd3f980,B747,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,B747,rudder_doublet,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,rudder_doublet,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,rudder_doublet,1,1,51938,True
B2_wheel_spin_down_8a9fba1c,B747,rudder_doublet,4,4,12321,True
B2_sensor_fail_stuck_f543d634,B747,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,rudder_doublet,3,3,8239,True
B_pqrdot_5ad2694c,B747,bank_hold,5,1,5907,True
B_piston_power_bcd3f980,B747,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,B747,bank_hold,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,bank_hold,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,bank_hold,1,1,59134,True
B2_wheel_spin_down_8a9fba1c,B747,bank_hold,4,4,17721,True
B2_sensor_fail_stuck_f543d634,B747,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,bank_hold,3,3,11839,True
B_pqrdot_5ad2694c,B747,flap_extend,5,1,5307,True
B_piston_power_bcd3f980,B747,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,B747,flap_extend,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,flap_extend,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,flap_extend,1,1,56734,True
B2_wheel_spin_down_8a9fba1c,B747,flap_extend,4,4,15921,True
B2_sensor_fail_stuck_f543d634,B747,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,flap_extend,3,3,10639,True
B_pqrdot_5ad2694c,B747,engine_cut,5,1,5307,True
B_piston_power_bcd3f980,B747,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,B747,engine_cut,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,engine_cut,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,engine_cut,1,1,56738,True
B2_wheel_spin_down_8a9fba1c,B747,engine_cut,4,4,15921,True
B2_sensor_fail_stuck_f543d634,B747,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,engine_cut,3,3,10639,True
B_pqrdot_5ad2694c,B747,climbing_turn,5,1,5907,True
B_piston_power_bcd3f980,B747,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,B747,climbing_turn,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,climbing_turn,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,climbing_turn,1,1,59138,True
B2_wheel_spin_down_8a9fba1c,B747,climbing_turn,4,4,17721,True
B2_sensor_fail_stuck_f543d634,B747,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,climbing_turn,3,3,11839,True
B_pqrdot_5ad2694c,B747,elev_doublet_distractor,5,1,5307,True
B_piston_power_bcd3f980,B747,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,B747,elev_doublet_distractor,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,elev_doublet_distractor,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,elev_doublet_distractor,1,1,56738,True
B2_wheel_spin_down_8a9fba1c,B747,elev_doublet_distractor,4,4,15921,True
B2_sensor_fail_stuck_f543d634,B747,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,elev_doublet_distractor,3,3,10639,True
B_pqrdot_5ad2694c,B747,engine_restart,5,1,7707,True
B_piston_power_bcd3f980,B747,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,B747,engine_restart,2,2,2119,True
B2_turbine_throttle_init_c8af9244,B747,engine_restart,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,engine_restart,1,1,66334,True
B2_wheel_spin_down_8a9fba1c,B747,engine_restart,4,4,23121,True
B2_sensor_fail_stuck_f543d634,B747,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,engine_restart,3,3,15439,True
B_pqrdot_5ad2694c,B747,engine_stop,5,1,506,True
B_piston_power_bcd3f980,B747,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,B747,engine_stop,2,2,4,True
B2_turbine_throttle_init_c8af9244,B747,engine_stop,1,1,4,True
B2_turbine_thruster_inputs_20066483,B747,engine_stop,1,1,37534,True
B2_wheel_spin_down_8a9fba1c,B747,engine_stop,4,4,1518,True
B2_sensor_fail_stuck_f543d634,B747,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,B747,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,B747,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,B747,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,B747,engine_stop,3,3,1037,True
B_pqrdot_5ad2694c,Boeing314,cruise,5,1,33225,True
B_piston_power_bcd3f980,Boeing314,cruise,3,3,35847011,True
B_turbine_windmill_2db8e408,Boeing314,cruise,2,0,0,False
B2_turbine_throttle_init_c8af9244,Boeing314,cruise,1,0,0,False
B2_turbine_thruster_inputs_20066483,Boeing314,cruise,1,0,0,False
B2_wheel_spin_down_8a9fba1c,Boeing314,cruise,4,4,199350,True
B2_sensor_fail_stuck_f543d634,Boeing314,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,Boeing314,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,Boeing314,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,Boeing314,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,Boeing314,cruise,3,3,66475,True
B_pqrdot_5ad2694c,Boeing314,throttle_step,5,1,28559,True
B_piston_power_bcd3f980,Boeing314,throttle_step,3,3,23344922,True
B_turbine_windmill_2db8e408,Boeing314,throttle_step,2,0,0,False
B2_turbine_throttle_init_c8af9244,Boeing314,throttle_step,1,0,0,False
B2_turbine_thruster_inputs_20066483,Boeing314,throttle_step,1,0,0,False
B2_wheel_spin_down_8a9fba1c,Boeing314,throttle_step,4,4,171354,True
B2_sensor_fail_stuck_f543d634,Boeing314,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,Boeing314,throttle_step,5,0,0,False
